Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,n_consonants,n_vowels,n_tones,has_click,has_tone_segment,n_nasal_phonemes,consonant_ratio,vowel_ratio
jeme1245,Jemez,North America,Kiowa-Tanoan,35.5994,-106.766,48,26,22,0,False,False,12,0.5417,0.4583
jenn1240,Kattunaika,Eurasia,Dravidian,11.5041,76.5767,33,26,7,0,False,False,5,0.7879,0.2121
jere1244,Jere,Africa,Atlantic-Congo,10.1962,8.95834,44,24,16,4,False,True,4,0.5455,0.3636
jerr1238,Jèrriais,Eurasia,Indo-European,48.0,2.0,55,23,32,0,False,False,14,0.4182,0.5818
jiar1240,Caodeng rGyalrong,Eurasia,Sino-Tibetan,31.60295,102.22875,63,52,11,0,False,False,4,0.8254,0.1746
jica1244,Jicarilla Apache,North America,Athabaskan-Eyak-Tlingit,36.8079,-107.007,55,33,19,3,False,True,10,0.6,0.3455
jita1239,Jita,Africa,Atlantic-Congo,-1.62681,33.9141,29,17,10,2,False,True,2,0.5862,0.3448
jola1262,Joola Huluf,Africa,Atlantic-Congo,12.5089,-16.5539,50,30,20,0,False,False,8,0.6,0.4
jola1263,Joola,Africa,Atlantic-Congo,12.75752,-15.7354766667,29,19,10,0,False,False,4,0.6552,0.3448
jowu1238,jowulu,Africa,Mande,10.7691,-5.47873,45,20,21,4,False,True,12,0.4444,0.4667
juan1238,Juang,Eurasia,Austroasiatic,21.2606,85.5845,37,19,18,0,False,False,10,0.5135,0.4865
jude1256,Juhuri,Eurasia,Indo-European,42.068306,48.264749,31,23,8,0,False,False,2,0.7419,0.2581
juho1239,!XU,Africa,Kxa,-19.688,20.7673,140,94,46,0,True,False,43,0.6714,0.3286
juma1249,Júma,South America,Tupian,-7.27501,-64.0998,24,12,12,0,False,False,9,0.5,0.5
jumj1238,Jumjum,Africa,Nilotic,10.4349,33.7494,39,20,16,3,False,True,5,0.5128,0.4103
jung1240,Inga,South America,Quechuan,0.88872,-76.6593,16,13,3,0,False,False,3,0.8125,0.1875
jurm1239,Jur mödö,Africa,Central Sudanic,6.03321,29.974,49,31,18,0,False,False,5,0.6327,0.3673
juru1256,Jurúna,South America,Tupian,-10.9354,-53.3472,28,18,10,0,False,False,7,0.6429,0.3571
kaba1278,Kabardian,Eurasia,Abkhaz-Adyge,43.5082,43.3918,63,55,8,0,False,False,2,0.873,0.127
kabi1260,Butchulla,Australia,Pama-Nyungan,-25.44486229,153.1539929,24,16,8,0,False,False,4,0.6667,0.3333
kabi1261,Kabiyɛ,Africa,Atlantic-Congo,8.96816,0.495023,46,23,23,0,False,False,4,0.5,0.5
kabu1256,Cape Verde Creole,Africa,Indo-European,15.0586,-23.6148,27,20,7,0,False,False,3,0.7407,0.2593
kaby1243,Kabyle,Africa,Afro-Asiatic,36.4103,4.76137,30,27,3,0,False,False,2,0.9,0.1
kach1280,JINGPHO,Eurasia,Sino-Tibetan,25.4634,97.3278,29,24,5,0,False,False,3,0.8276,0.1724
kadi1248,Kadiweu,South America,Guaicuruan,-19.7222,-57.582,31,23,8,0,False,False,4,0.7419,0.2581
kafa1242,KEFA,Africa,Ta-Ne-Omotic,7.34022,36.1718,24,19,5,0,False,False,2,0.7917,0.2083
kagf1238,West Kainji,Africa,Atlantic-Congo,11.5319,4.8387,55,35,16,4,False,True,4,0.6364,0.2909
kagu1239,Kagulu,Africa,Atlantic-Congo,-6.38204,37.0534,31,26,5,0,False,False,7,0.8387,0.1613
kahe1238,Kikahe,Africa,Atlantic-Congo,-3.51412,37.5759,32,22,10,0,False,False,4,0.6875,0.3125
kain1272,KAINGANG,South America,Nuclear-Macro-Je,-27.7671,-52.5394,27,13,14,0,False,False,5,0.4815,0.5185
kaiw1246,Kaiwá,South America,Tupian,-24.589,-54.6815,26,14,12,0,False,False,9,0.5385,0.4615
kaka1265,Kakabe,Africa,Mande,10.5962,-11.4418,38,22,14,2,False,True,4,0.5789,0.3684
kako1242,Kakɔ,Africa,Atlantic-Congo,3.79989,15.6282,50,33,13,4,False,True,10,0.66,0.26
kala1377,KALA LAGAW YA,Australia,Pama-Nyungan,-10.6748,142.196,24,18,6,0,False,False,4,0.75,0.25
kala1378,Kala Kawaw Ya,Australia,Pama-Nyungan,-10.6748,142.196,24,18,6,0,False,False,4,0.75,0.25
kala1379,Galaagu,Australia,Pama-Nyungan,-31.7154,118.911,26,20,6,0,False,False,6,0.7692,0.2308
kala1380,Garlali,Australia,Pama-Nyungan,-29.2411,143.216,21,18,3,0,False,False,5,0.8571,0.1429
kala1381,Kalabari; Kirike; Kalabari-Ijo,Africa,Ijoid,4.53194,6.69539,42,21,18,3,False,True,11,0.5,0.4286
kala1399,Inuit,North America,Eskimo-Aleut,69.3761,-52.864,38,32,6,0,False,False,8,0.8421,0.1579
kala1401,Kalaamaya,Australia,Pama-Nyungan,-30.245,120.223,26,20,6,0,False,False,6,0.7692,0.2308
kali1299,Kaliai,Papunesia,Austronesian,-5.55033,149.148,28,18,10,0,False,False,3,0.6429,0.3571
kalk1246,Kalkatungu,Australia,Pama-Nyungan,-21.0,139.5,26,20,6,0,False,False,6,0.7692,0.2308
kalm1243,Kalmyk,Eurasia,Mongolic-Khitan,46.566667,45.316667,39,23,16,0,False,False,3,0.5897,0.4103
kama1351,Kamassian,Eurasia,Uralic,55.07,94.83,37,26,11,0,False,False,4,0.7027,0.2973
kama1365,WOISIKA,Papunesia,Timor-Alor-Pantar,-8.26897,124.792,28,16,12,0,False,False,3,0.5714,0.4286
kama1367,Kamasau,Papunesia,Nuclear Torricelli,-3.8503,143.842,29,23,6,0,False,False,4,0.7931,0.2069
kama1373,Kamayurá,South America,Tupian,-12.2661,-53.4651,26,14,12,0,False,False,9,0.5385,0.4615
kamb1297,Kikamba,Africa,Atlantic-Congo,-1.60827,37.9532,31,13,14,4,False,True,4,0.4194,0.4516
kamb1298,Kambe,Africa,Atlantic-Congo,-3.30638,39.6648,47,40,5,2,False,True,5,0.8511,0.1064
kamb1299,Kambera,Papunesia,Austronesian,-9.88447,120.235,29,19,10,0,False,False,3,0.6552,0.3448
kamb1316,Kambaata,Africa,Afro-Asiatic,7.37582,37.9088,57,47,10,0,False,False,4,0.8246,0.1754
kamw1239,Higi,Africa,Afro-Asiatic,10.646,13.5136,35,26,7,2,False,True,3,0.7429,0.2
kang1280,Kangri,Eurasia,Indo-European,31.915,76.366,41,29,12,0,False,False,6,0.7073,0.2927
kang1281,Kangjia,Eurasia,Mongolic-Khitan,35.043,101.254,36,27,9,0,False,False,3,0.75,0.25
kang1288,Kanga (Kanga),Africa,Kadugli-Krongo,11.0174,29.3463,75,53,20,2,False,True,8,0.7067,0.2667
kani1276,Kaniyang,Australia,Pama-Nyungan,-33.1199,118.151,22,17,5,0,False,False,5,0.7727,0.2273
kara1462,Tofa,Eurasia,Turkic,53.7145,98.3792,67,28,39,0,False,False,17,0.4179,0.5821
kara1464,Karaim,Eurasia,Turkic,54.5534,25.1054,37,29,8,0,False,False,4,0.7838,0.2162
kara1467,Karakalpak,Eurasia,Turkic,39.98,63.3223,38,25,13,0,False,False,3,0.6579,0.3421
kara1474,Karata,Eurasia,Nakh-Daghestanian,42.6501,46.3151,56,46,10,0,False,False,7,0.8214,0.1786
kara1476,Karajarri,Australia,Pama-Nyungan,-18.6771,122.334,21,17,4,0,False,False,5,0.8095,0.1905
kara1478,Karaŋ,Africa,Atlantic-Congo,8.01727,15.2114,40,30,6,4,False,True,3,0.75,0.15
kara1483,Karimojong,Africa,Nilotic,2.45157,34.2761,66,21,39,6,False,True,4,0.3182,0.5909
kara1500,Karajá,South America,Nuclear-Macro-Je,-11.1881,-50.3492,24,9,15,0,False,False,3,0.375,0.625
kara1508,Karangura,Australia,Pama-Nyungan,-27.1797,138.701,25,22,3,0,False,False,6,0.88,0.12
karb1241,Karbi (Mikir),Eurasia,Sino-Tibetan,25.7317,93.0462,42,28,11,3,False,True,3,0.6667,0.2619
kare1335,Karelian,Eurasia,Uralic,65.1691,30.8655,30,16,14,0,False,False,3,0.5333,0.4667
kare1338,Kare,Africa,Atlantic-Congo,7.05641,15.2207,57,30,24,3,False,True,14,0.5263,0.4211
kari1255,Karirí-Xocó,South America,Unclassifiable,-9.84999,-36.3333,21,14,7,0,False,False,3,0.6667,0.3333
kari1301,Karipuna Creole,South America,Indo-European,3.42825,-51.6888,32,22,10,0,False,False,6,0.6875,0.3125
kari1304,Kariyarra,Australia,Pama-Nyungan,-20.445,118.613,23,20,3,0,False,False,6,0.8696,0.1304
kari1311,Karitiâna,South America,Tupian,-9.37937,-64.1522,31,11,20,0,False,False,14,0.3548,0.6452
karo1306,Karo,South America,Tupian,-10.3342,-61.5691,27,14,11,2,False,True,7,0.5185,0.4074
kart1247,Kartujarra,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,24,17,7,0,False,False,5,0.7083,0.2917
kase1253,Kasɩm,Africa,Atlantic-Congo,11.0824,-1.39076,44,20,20,4,False,True,4,0.4545,0.4545
kash1277,Kashmiri,Eurasia,Indo-European,34.166825,74.330455,56,28,28,0,False,False,15,0.5,0.5
katc1249,Kadugli (Miri),Africa,Kadugli-Krongo,10.8423,29.4914,62,40,20,2,False,True,8,0.6452,0.3226
katc1250,Katcha,Africa,Kadugli-Krongo,10.8423,29.4914,32,23,7,2,False,True,4,0.7188,0.2188
kaum1238,Kauma,Africa,Atlantic-Congo,-3.30638,39.6648,47,40,5,2,False,True,5,0.8511,0.1064
kaur1267,Kaurna,Australia,Pama-Nyungan,-34.34966141,138.4800794,25,20,5,0,False,False,6,0.8,0.2
kawa1283,KAWAIISU,North America,Uto-Aztecan,36.0538,-118.679,28,22,6,0,False,False,2,0.7857,0.2143
kawa1290,Ogh Awarrangg,Australia,Pama-Nyungan,-16.1,142.5,28,23,5,0,False,False,5,0.8214,0.1786
kaxa1239,Kaxararí,South America,Pano-Tacanan,-9.47288,-66.3329,20,15,5,0,False,False,2,0.75,0.25
kaxu1237,Kaxuiâna,South America,Cariban,2.17138,-55.9101,18,12,6,0,False,False,2,0.6667,0.3333
kaya1319,Yangkaralda,Australia,Tangkic,-17.0695,139.489,24,18,6,0,False,False,6,0.75,0.25
kaya1329,Kayabí,South America,Tupian,-11.2747,-55.5479,26,14,12,0,False,False,9,0.5385,0.4615
kaya1330,Mebengokre,South America,Nuclear-Macro-Je,-7.77352,-51.6737,33,16,17,0,False,False,11,0.4848,0.5152
kayt1238,Kaytetye,Australia,Pama-Nyungan,-21.5844,133.602,43,40,3,0,False,False,12,0.9302,0.0698
keda1250,Kedayan,Papunesia,Austronesian,4.456045,114.429505,20,17,3,0,False,False,4,0.85,0.15
keig1242,Keiga,Africa,Kadugli-Krongo,11.2064,29.3889,58,36,20,2,False,True,8,0.6207,0.3448
kekc1242,K'EKCHI,North America,Mayan,15.3788,-89.2452,26,21,5,0,False,False,2,0.8077,0.1923
kela1255,Kela,Papunesia,Austronesian,-7.47103,147.173,29,15,14,0,False,False,8,0.5172,0.4828
kele1255,Iikile,Africa,Atlantic-Congo,0.36906,24.3098,30,21,7,2,False,True,4,0.7,0.2333
keli1248,Kaliko,Africa,Central Sudanic,3.56039,30.556,45,36,6,3,False,True,4,0.8,0.1333
keme1240,Kemezung,Africa,Atlantic-Congo,6.69577,10.4984,32,18,8,6,False,True,4,0.5625,0.25
kens1251,Kensei Nsei,Africa,Atlantic-Congo,6.01713,10.412,65,55,10,0,False,False,6,0.8462,0.1538
keny1279,Kenyang,Africa,Atlantic-Congo,5.58288,9.55918,41,21,20,0,False,False,14,0.5122,0.4878
keoo1238,Ke''o; Kéo',Papunesia,Austronesian,-8.8704,121.256,25,19,6,0,False,False,3,0.76,0.24
kera1255,Kera,Africa,Afro-Asiatic,9.88165,15.1419,30,24,6,0,False,False,3,0.8,0.2
kera1256,Keramin,Australia,Pama-Nyungan,-34.190056,142.273631,23,20,3,0,False,False,6,0.8696,0.1304
kete1252,kete,Africa,Atlantic-Congo,-7.15104,22.9027,25,16,5,4,False,True,3,0.64,0.2
kett1243,Ket,Eurasia,Yeniseian,63.7551,87.5466,32,18,14,0,False,False,4,0.5625,0.4375
kgal1244,Shekgalagari,Africa,Atlantic-Congo,-24.9208,22.72016,53,43,8,2,True,True,4,0.8113,0.1509
khak1248,Khakas,Eurasia,Turkic,50.7393,107.169,39,23,16,0,False,False,3,0.5897,0.4103
khal1271,Khalkhal,Eurasia,Indo-European,36.065077,49.688542,37,23,14,0,False,False,2,0.6216,0.3784
kham1282,Soghpo Tibetan,Eurasia,Sino-Tibetan,31.9313,91.7062,133,100,33,0,False,False,24,0.7519,0.2481
khan1273,Northern Khanty,Eurasia,Uralic,62.4308,66.1218,36,26,10,0,False,False,4,0.7222,0.2778
khar1287,Kharia,Eurasia,Austroasiatic,22.3571,84.3922,45,31,14,0,False,False,9,0.6889,0.3111
khas1269,Khasi,Eurasia,Austroasiatic,24.977,91.9998,40,27,13,0,False,False,4,0.675,0.325
khez1235,Khezha,Eurasia,Sino-Tibetan,25.7078,94.3114,53,42,8,3,False,True,9,0.7925,0.1509
khit1238,Kithaulhu,South America,Nambiquaran,-14.3707,-59.5187,31,13,18,0,False,False,10,0.4194,0.5806
khmu1256,KHMU?,Eurasia,Austroasiatic,20.2463,101.671,41,23,18,0,False,False,4,0.561,0.439
kich1262,Quiche,North America,Mayan,14.5278,-91.1696,32,22,10,0,False,False,2,0.6875,0.3125
kiku1240,Kikuyu,Africa,Atlantic-Congo,-0.29005,36.719,32,18,14,0,False,False,4,0.5625,0.4375
kild1236,Kildin Saami,Eurasia,Uralic,68.2158,35.8348,128,113,15,0,False,False,22,0.8828,0.1172
kima1244,Kimaragang,Papunesia,Austronesian,6.61982,116.96,23,18,5,0,False,False,3,0.7826,0.2174
kima1246,Khmu,Papunesia,Kolopom,-8.01899,138.355,44,20,20,4,False,True,4,0.4545,0.4545
kinn1249,Kinnauri; Kanauri,Eurasia,Sino-Tibetan,31.3688,78.3148,46,31,15,0,False,False,3,0.6739,0.3261
kiny1244,Kinyarwanda,Africa,Atlantic-Congo,-1.56771,29.6441,49,39,10,0,False,False,6,0.7959,0.2041
kiow1266,KIOWA,North America,Kiowa-Tanoan,34.9403,-98.9042,42,22,20,0,False,False,12,0.5238,0.4762
kips1239,Kipsigis,Africa,Nilotic,-0.35774,35.258532,37,14,19,4,False,True,4,0.3784,0.5135
kirg1245,Kyrgyz,Eurasia,Turkic,42.0,74.0,37,21,16,0,False,False,3,0.5676,0.4324
kiri1254,Kirike,Africa,Ijoid,4.41126,6.98938,36,24,10,2,False,True,4,0.6667,0.2778
kisa1263,Olukisa,Africa,Atlantic-Congo,0.1529,34.5708,38,24,10,4,False,True,4,0.6316,0.2632
kist1241,Goggot,Africa,Afro-Asiatic,8.33561,38.4763,41,34,7,0,False,False,4,0.8293,0.1707
kita1249,Maninka-kan,Africa,Mande,13.1798,-9.49151,33,19,14,0,False,False,3,0.5758,0.4242
kitj1240,Kija,Australia,Jarrakan,-17.5758,127.392,24,19,5,0,False,False,6,0.7917,0.2083
kitu1245,Munukutuba,Africa,Atlantic-Congo,-4.15654,14.5648,22,17,5,0,False,False,4,0.7727,0.2273
kitu1246,Kituba,Africa,Atlantic-Congo,-2.29601,17.1548,22,15,5,2,False,True,2,0.6818,0.2273
klao1243,KLAO,Africa,Atlantic-Congo,5.05,-8.85,27,11,16,0,False,False,7,0.4074,0.5926
koal1240,Koalib,Africa,Heibanic,11.69648,30.47166,45,29,16,0,False,False,5,0.6444,0.3556
koas1236,Koasati,North America,Muskogean,30.4096,-92.709,24,14,6,4,False,True,2,0.5833,0.25
koda1255,Kod̩agu,Eurasia,Dravidian,12.2443,75.9161,52,27,25,0,False,False,6,0.5192,0.4808
kofy1242,Kofyar,Africa,Afro-Asiatic,8.79947,9.15279,36,23,10,3,False,True,3,0.6389,0.2778
koho1244,SRE,Eurasia,Austroasiatic,11.6444,108.057,34,24,10,0,False,False,4,0.7059,0.2941
kohu1244,KOHUMONO,Africa,Atlantic-Congo,5.92596,7.96202,37,27,10,0,False,False,5,0.7297,0.2703
koka1244,Kukata,Australia,Pama-Nyungan,-29.94,135.55,23,17,6,0,False,False,5,0.7391,0.2609
kokb1239,Tripuri,Eurasia,Sino-Tibetan,23.1916,91.4673,34,25,9,0,False,False,4,0.7353,0.2647
kokn1236,Kok Nar,Australia,Pama-Nyungan,-16.181,141.608,25,18,7,0,False,False,5,0.72,0.28
koko1269,Kokota,Papunesia,Austronesian,-8.16481,159.191,27,22,5,0,False,False,6,0.8148,0.1852
komc1235,Kom,Africa,Atlantic-Congo,6.2596,10.3348,75,59,9,7,False,True,8,0.7867,0.12
komi1268,Komi-Zyrian,Eurasia,Uralic,64.0527,54.946,37,30,7,0,False,False,3,0.8108,0.1892
komi1269,Komi-Permyak,Eurasia,Uralic,59.6602,54.7959,37,30,7,0,False,False,3,0.8108,0.1892
komi1277,Yodzyak Komi,Eurasia,Uralic,60.717,55.756,37,29,8,0,False,False,3,0.7838,0.2162
komo1258,KOMA,Africa,Koman,8.94162,34.0939,30,22,8,0,False,False,2,0.7333,0.2667
komo1260,Komo,Africa,Atlantic-Congo,-0.76333,26.7144,34,23,7,4,False,True,3,0.6765,0.2059
kond1295,Kon̩d̩a or Kubi,Eurasia,Dravidian,18.26754,82.93402,43,23,20,0,False,False,14,0.5349,0.4651
kond1303,Konda,Papunesia,Konda-Yahadian,-1.82635,132.06,33,23,10,0,False,False,4,0.697,0.303
konk1267,Konkani,Eurasia,Indo-European,19.2414,73.9166,45,35,10,0,False,False,3,0.7778,0.2222
konk1269,Konkomba,Africa,Atlantic-Congo,9.82224,0.2783,42,22,12,8,False,True,5,0.5238,0.2857
konn1242,Konni,Africa,Atlantic-Congo,10.2368,-1.54376,49,31,18,0,False,False,8,0.6327,0.3673
koon1245,Kɔɔzime,Africa,Atlantic-Congo,3.25933,13.54152,52,22,24,6,False,True,4,0.4231,0.4615
koor1239,Koorete,Africa,Ta-Ne-Omotic,5.80545,37.8679,59,49,10,0,False,False,6,0.8305,0.1695
kora1295,Korafe,Papunesia,Nuclear Trans New Guinea,-9.07,149.267,24,19,5,0,False,False,2,0.7917,0.2083
kore1280,Korean,Eurasia,Koreanic,37.5,128.0,48,20,28,0,False,False,3,0.4167,0.5833
kore1283,Koreguaje,South America,Tucanoan,0.92316,-75.3475,30,18,12,0,False,False,11,0.6,0.4
kork1243,Korku,Eurasia,Austroasiatic,21.8358,77.5541,41,31,10,0,False,False,10,0.7561,0.2439
korr1238,Koraga,Eurasia,Dravidian,12.9163,75.2,34,21,13,0,False,False,5,0.6176,0.3824
koru1247,Korubo,South America,Pano-Tacanan,-5.3655,-70.5094,20,14,6,0,False,False,2,0.7,0.3
kory1246,KORYAK,Eurasia,Chukotko-Kamchatkan,63.8977,166.695,20,15,5,0,False,False,3,0.75,0.25
kosh1246,Koshin,Africa,Atlantic-Congo,6.5817,10.299,34,21,10,3,False,True,4,0.6176,0.2941
kota1263,Kota,Eurasia,Dravidian,11.4978,76.9387,41,26,15,0,False,False,6,0.6341,0.3659
kota1272,kotafon,Africa,Atlantic-Congo,6.64027,1.72346,45,29,13,3,False,True,12,0.6444,0.2889
koya1251,Koya,Eurasia,Dravidian,17.6772,81.2096,31,21,10,0,False,False,3,0.6774,0.3226
koya1253,Koyaga,Africa,Mande,8.29177,-6.23255,34,20,12,2,False,True,9,0.5882,0.3529
koyr1240,songhoy,Africa,Songhay,16.192,-3.73962,43,23,14,6,False,True,6,0.5349,0.3256
koyr1242,Songhai,Africa,Songhay,16.9634,-0.55187,48,33,15,0,False,False,10,0.6875,0.3125
kpan1246,KPAN,Africa,Atlantic-Congo,7.58343,10.1642,30,20,10,0,False,False,5,0.6667,0.3333
krac1238,Krache,Africa,Atlantic-Congo,7.93475,0.01925,44,17,24,3,False,True,16,0.3864,0.5455
krah1246,Krahô,South America,Nuclear-Macro-Je,-8.01172,-47.5774,46,12,34,0,False,False,17,0.2609,0.7391
kren1239,Krenak,South America,Nuclear-Macro-Je,-18.9988,-41.2299,35,22,13,0,False,False,13,0.6286,0.3714
krik1239,Krinkati-Timbira,South America,Nuclear-Macro-Je,-5.94252,-46.7504,26,11,15,0,False,False,8,0.4231,0.5769
krim1238,Krim,Africa,Atlantic-Congo,7.24116,-11.8393,38,22,16,0,False,False,4,0.5789,0.4211
krio1253,Krio,Africa,Indo-European,10.8811,-14.3204,33,23,7,3,False,True,3,0.697,0.2121
kris1246,Isaka,Papunesia,Sko,-2.80084,141.303,15,6,5,4,False,True,0,0.4,0.3333
kron1241,Krongo,Africa,Kadugli-Krongo,10.514,30.003,60,38,20,2,False,True,8,0.6333,0.3333
kuan1247,Kwanyama,Africa,Atlantic-Congo,-17.7176,16.58,33,26,5,2,False,True,6,0.7879,0.1515
kuay1244,Kuay,Eurasia,Austroasiatic,14.6698,104.911,47,22,25,0,False,False,4,0.4681,0.5319
kuii1252,Kui,Eurasia,Dravidian,19.2043,83.5859,39,20,19,0,False,False,14,0.5128,0.4872
kuik1246,Kuikúro-Kalapálo,South America,Cariban,-12.3035,-53.2261,26,14,12,0,False,False,10,0.5385,0.4615
kuka1246,Kukatja,Australia,Pama-Nyungan,-20.3321,127.666,23,17,6,0,False,False,5,0.7391,0.2609
kuku1273,Wagaman,Australia,Pama-Nyungan,-16.0036,145.188,16,13,3,0,False,False,4,0.8125,0.1875
kulu1253,Kulung,Eurasia,Sino-Tibetan,27.1606,87.5717,43,22,21,0,False,False,3,0.5116,0.4884
kuma1273,Kumauni,Eurasia,Indo-European,29.5622,80.0171,42,31,11,0,False,False,4,0.7381,0.2619
kumb1268,Baanbay,Australia,Pama-Nyungan,-29.8189,152.913,19,13,6,0,False,False,4,0.6842,0.3158
kumi1248,Digueno,North America,Cochimi-Yuman,32.331,-116.604,34,25,9,0,False,False,4,0.7353,0.2647
kumy1244,Kumyk,Eurasia,Turkic,43.0,47.0,31,23,8,0,False,False,3,0.7419,0.2581
kumz1235,Kumzari,Eurasia,Indo-European,26.1602,56.4202,35,27,8,0,False,False,2,0.7714,0.2286
kung1258,Gunggari,Australia,Pama-Nyungan,-24.2182,143.222,18,15,3,0,False,False,4,0.8333,0.1667
kung1261,!Xun,Africa,Kxa,-21.92,18.0,120,95,21,4,True,True,25,0.7917,0.175
kuni1267,Kunimaipa,Papunesia,Goilalan,-8.09371,146.908,20,15,5,0,False,False,3,0.75,0.25
kuni1268,Kunigami,Eurasia,Japonic,26.5911,128.068,25,20,5,0,False,False,2,0.8,0.2
kunj1245,Kunjen,Australia,Pama-Nyungan,-16.6807,143.53,28,23,5,0,False,False,5,0.8214,0.1786
kuny1238,Nyanga,Africa,Atlantic-Congo,-3.69702,12.5197,55,44,7,4,False,True,5,0.8,0.1273
kuoo1238,Kuo,Africa,Atlantic-Congo,7.97771,15.4843,56,29,24,3,False,True,14,0.5179,0.4286
kupa1239,Kupang Malay,Papunesia,Austronesian,-10.2526,123.63,24,19,5,0,False,False,4,0.7917,0.2083
kups1238,SEBEI,Africa,Nilotic,1.33197,34.5991,23,14,9,0,False,False,4,0.6087,0.3913
kura1250,Kuranko,Africa,Mande,9.49325,-10.6122,52,24,28,0,False,False,18,0.4615,0.5385
kuri1259,Kuria,Africa,Atlantic-Congo,-1.50636,34.5049,22,15,7,0,False,False,3,0.6818,0.3182
kurr1243,Kurrama,Australia,Pama-Nyungan,-22.2134,117.51,27,21,6,0,False,False,6,0.7778,0.2222
kurt1248,Kurtoep,Eurasia,Sino-Tibetan,27.5365,90.9822,45,31,14,0,False,False,4,0.6889,0.3111
kuru1302,Kurukh,Eurasia,Dravidian,24.4644,86.4657,68,46,22,0,False,False,14,0.6765,0.3235
kuru1309,Kuruáya,South America,Tupian,-3.09561,-52.2303,28,18,10,0,False,False,7,0.6429,0.3571
kusa1250,Kusal,Africa,Atlantic-Congo,10.9703,-0.38756,44,22,22,0,False,False,7,0.5,0.5
kute1248,Kuteb,Africa,Atlantic-Congo,7.07479,10.0916,41,23,13,5,False,True,10,0.561,0.3171
kuth1240,Kuthant,Australia,Pama-Nyungan,-17.4566,140.958,25,17,8,0,False,False,5,0.68,0.32
kuuk1238,Kuugu Ya'u,Australia,Pama-Nyungan,-12.4947,143.165,21,15,6,0,False,False,5,0.7143,0.2857
kuun1236,Kungkari,Australia,Pama-Nyungan,-24.75108713,143.5365228,25,19,6,0,False,False,6,0.76,0.24
kuvi1243,Kuvi,Eurasia,Dravidian,18.8832,83.7552,47,28,19,0,False,False,16,0.5957,0.4043
kuwa1246,Kwatay,Africa,Atlantic-Congo,12.48255,-16.74835,29,15,10,4,False,True,4,0.5172,0.3448
kwai1243,KWAIO,Papunesia,Austronesian,-8.93744,160.965,21,16,5,0,False,False,4,0.7619,0.2381
kwak1269,Kwakiutl,North America,Wakashan,50.9269,-127.308,55,46,9,0,False,False,6,0.8364,0.1636
kwam1249,Kwama,Africa,Koman,9.50836,34.2457,25,20,5,0,False,False,2,0.8,0.2
kwam1250,Kwami,Africa,Atlantic-Congo,-1.53712,27.4633,40,28,10,2,False,True,2,0.7,0.25
kwam1251,Kwambi,Africa,Atlantic-Congo,-18.0339,15.7294,37,29,6,2,False,True,4,0.7838,0.1622
kwan1273,kwangari,Africa,Atlantic-Congo,-17.9026,19.256,27,22,5,0,False,False,4,0.8148,0.1852
kwan1276,Kwanja,Africa,Atlantic-Congo,6.30293,11.6931,42,20,18,4,False,True,4,0.4762,0.4286
kway1241,Eciruuri,Africa,Atlantic-Congo,-1.80737,33.71,28,16,10,2,False,True,3,0.5714,0.3571
kwes1244,kwezo,Africa,Atlantic-Congo,-5.60445,18.5759,25,16,6,3,False,True,2,0.64,0.24
kwin1241,Kwini,Australia,Worrorran,-14.2515,126.562,28,17,11,0,False,False,5,0.6071,0.3929
kwom1262,Washkuk,Papunesia,Sepik,-4.08721,142.664,31,24,7,0,False,False,4,0.7742,0.2258
kyen1242,Kyanga,Africa,Mande,11.5953,3.58651,37,22,12,3,False,True,9,0.5946,0.3243
kyer1238,Kyirong Tibetan,Eurasia,Sino-Tibetan,28.2922,85.4257,63,40,23,0,False,False,11,0.6349,0.3651
lada1244,Ladakhi,Eurasia,Sino-Tibetan,33.468,80.6013,45,37,8,0,False,False,4,0.8222,0.1778
ladi1251,Judeo-Spanish,Eurasia,Indo-European,41.205,28.6632,33,19,14,0,False,False,2,0.5758,0.4242
ladj1234,Ladji-Ladji,Australia,Pama-Nyungan,-34.13829932,143.6694397,21,17,4,0,False,False,6,0.8095,0.1905
lagw1237,Lagwan,Africa,Afro-Asiatic,11.5592,14.9884,36,29,5,2,False,True,2,0.8056,0.1389
lahu1253,Lahu,Eurasia,Sino-Tibetan,21.2701,100.214,46,24,22,0,False,False,3,0.5217,0.4783
lake1258,Lake Miwok; Miwok (Lake),North America,Miwok-Costanoan,39.0021,-122.621,35,25,10,0,False,False,2,0.7143,0.2857
lakk1238,Lakkia,Eurasia,Tai-Kadai,24.1169,110.106,59,31,22,6,False,True,17,0.5254,0.3729
lakk1252,Lak,Eurasia,Nakh-Daghestanian,42.1328,47.0809,69,60,9,0,False,False,2,0.8696,0.1304
lako1244,Dida,Africa,Atlantic-Congo,5.86012,-5.40633,57,27,27,3,False,True,14,0.4737,0.4737
lako1247,Dakota,North America,Siouan,46.3699,-103.95,36,27,9,0,False,False,5,0.75,0.25
lama1275,Lama,Africa,Atlantic-Congo,8.66954,0.833293,53,17,33,3,False,True,15,0.3208,0.6226
lama1288,Lamang,Africa,Afro-Asiatic,11.0243,13.7362,41,37,4,0,False,False,4,0.9024,0.0976
lamb1269,Lamani,Eurasia,Indo-European,16.5734,76.9717,48,30,18,0,False,False,14,0.625,0.375
