Glottocode,LanguageName,macroarea,family_name,latitude,longitude,total_phonemes,has_click,has_tone_segment,kmeans_cluster,kmeans6_cluster,hier_cluster
nort2984,Northern Pame,North America,Otomanguean,22.0968,-99.6434,54,False,True,1,2,10
nort3047,Gisiga,Africa,Afro-Asiatic,10.6755,14.219,37,False,True,9,4,4
norw1258,Norwegian,Eurasia,Indo-European,59.92,10.71,40,False,False,5,2,3
norw1259,Norwegian,Eurasia,Indo-European,61.112,8.886,48,False,True,5,1,8
ntch1242,N'cam,Africa,Atlantic-Congo,9.23971,0.599275,43,False,True,7,3,3
ntom1248,Bokala-Nkole,Africa,Atlantic-Congo,-1.99062,18.265,23,False,False,8,2,4
nubi1253,Nubi,Africa,Afro-Asiatic,-0.183215,34.7552,26,False,False,1,2,9
nucl1235,Armenian,Eurasia,Indo-European,40.0,45.0,37,False,False,1,2,10
nucl1240,MUMUYE,Africa,Atlantic-Congo,8.90347,11.71545,33,False,False,3,4,4
nucl1290,Wa,Eurasia,Austroasiatic,23.1024,99.108,49,False,False,8,2,10
nucl1301,Turkish,Eurasia,Turkic,39.8667,32.8667,40,False,False,1,2,10
nucl1302,Georgian,Eurasia,Kartvelian,41.850397,43.78613,35,False,False,1,2,10
nucl1305,Kannada,Eurasia,Dravidian,13.5878,76.1198,47,False,False,5,3,8
nucl1310,Burmese,Eurasia,Sino-Tibetan,20.7926,93.9665,56,False,True,3,4,4
nucl1327,Limilngan,Australia,Limilngan-Wulna,-12.4294,131.845,25,False,False,4,6,2
nucl1339,TEMEIN,Africa,Temeinic,11.8275,29.3898,25,False,False,8,2,9
nucl1347,Wolof,Africa,Atlantic-Congo,15.2534,-15.383,54,False,False,7,3,3
nucl1417,Igbo,Africa,Atlantic-Congo,4.62705,7.23441,65,False,True,3,4,5
nucl1418,Bassa,Africa,Atlantic-Congo,7.27501,-11.543,36,False,True,9,4,4
nucl1440,Masalit,Africa,Maban,13.2733,22.1752,35,False,True,8,4,8
nucl1454,YAWA,Papunesia,Yawa-Saweru,-1.77196,136.263,19,False,False,8,5,9
nucl1460,Madurese,Papunesia,Austronesian,-7.0,113.0,31,False,False,5,2,8
nucl1620,WAHGI,Papunesia,Nuclear Trans New Guinea,-6.11629,144.665,23,False,False,2,1,7
nucl1632,Sentani,Papunesia,Sentanic,-2.6013,140.512,17,False,False,8,5,7
nucl1633,NIMBORAN,Papunesia,Nimboranic,-2.5803,140.179,18,False,False,2,1,8
nucl1634,Skou,Papunesia,Sko,-2.64378,140.902,23,False,True,8,2,7
nucl1643,Japanese,Eurasia,Japonic,35.0,135.0,40,False,True,7,2,7
nucl1649,TSIMSHIAN,North America,Tsimshian,52.59103,-128.544545,41,False,False,6,2,9
nucl1668,Katukína,South America,Bookkeeping,-8.19121,-70.3822,20,False,False,6,5,3
nucl1683,Daba,Africa,Afro-Asiatic,10.3521,13.6318,47,False,True,9,4,4
nucl1695,Bole,Africa,Afro-Asiatic,11.4839,11.2322,38,False,False,7,3,3
nucl1696,Tangale,Africa,Afro-Asiatic,9.75444,11.3228,60,False,True,7,3,3
nuer1246,Nuer,Africa,Nilotic,8.13911,32.3829,48,False,False,7,3,3
nugu1241,Nukunu,Australia,Pama-Nyungan,-31.9899,133.908,28,False,False,4,6,2
nugu1242,Nugunu,Africa,Atlantic-Congo,4.63103,11.1837,34,False,True,9,4,4
nuka1242,Nukak,South America,Kakua-Nukak,2.65939,-71.4629,24,False,False,10,5,6
nuku1263,Nukini,South America,Pano-Tacanan,-7.339,-73.5044,20,False,False,10,5,6
nung1283,LUNGCHOW,Eurasia,Tai-Kadai,20.8965,104.286,32,False,False,2,1,7
nung1290,Wubuy,Australia,Gunwinyguan,-14.2623,135.753,25,False,False,4,6,2
nung1291,Nungali,Australia,Mirndi,-14.9109,131.641,17,False,False,2,1,1
nupe1254,Nupe,Africa,Atlantic-Congo,9.18404,5.40031,38,False,True,9,4,4
nuuc1236,Nootka,North America,Wakashan,49.67,-126.67,47,False,False,6,5,7
nyab1255,Niaboua,Africa,Atlantic-Congo,6.87615,-6.84428,44,False,True,3,4,5
nyah1250,NYAH KUR,Eurasia,Austroasiatic,15.8909,101.515,49,False,False,2,1,8
nyam1271,Nyamal,Australia,Pama-Nyungan,-21.6092,119.693,23,False,False,4,6,2
nyam1276,Kinyamwezi,Africa,Atlantic-Congo,-5.08559,32.94452,52,False,True,7,3,3
nyam1277,Kinyambo,Africa,Atlantic-Congo,-1.6096,30.9156,33,False,True,7,3,3
nyam1285,Nyam,Africa,Afro-Asiatic,9.18024,10.83652,56,False,True,7,3,3
nyan1301,Nyangumata,Australia,Pama-Nyungan,-20.6271,121.391,27,False,False,4,6,7
nyan1307,Runyankore,Africa,Atlantic-Congo,-0.46364,30.548,28,False,False,1,2,9
nyan1313,NYANGI,Africa,Kuliak,3.4997,33.73651,25,False,False,8,2,7
nyaw1245,Nyaw,Eurasia,Tai-Kadai,17.1213,104.151,31,False,False,8,2,10
nyaw1247,Nyawaygi,Australia,Pama-Nyungan,-18.8743,146.216,18,False,False,2,1,1
nyeu1238,Nyeu,Eurasia,Austroasiatic,14.8817,104.33,36,False,False,7,3,3
nyig1240,Nyikina,Australia,Nyulnyulan,-17.9594,124.348,20,False,False,4,6,2
nyis1236,Dafla,Eurasia,Sino-Tibetan,27.278263,93.675529,27,False,True,8,2,9
nyol1238,Nyole,Africa,Atlantic-Congo,0.88072,33.9181,36,False,True,7,3,3
nyon1241,Bali-Kumbat,Africa,Atlantic-Congo,7.274185,11.061485,42,False,True,7,3,8
nyul1247,Nyulnyul,Australia,Nyulnyulan,-16.9129,122.851,20,False,False,4,6,2
nyun1247,Balardung,Australia,Pama-Nyungan,-33.1199,118.151,22,False,False,4,6,2
nzim1238,Nzema,Africa,Atlantic-Congo,5.1785,-2.81123,40,False,True,3,4,9
obol1243,Obolo,Africa,Atlantic-Congo,4.62851,7.81985,37,False,True,7,3,3
ocai1244,Ocaina,South America,Huitotoan,-2.159,-72.1422,38,False,True,6,5,9
occi1239,Occitan,Eurasia,Indo-European,44.1415,6.82979,58,False,False,1,2,8
ofay1240,Ofayé,South America,Nuclear-Macro-Je,-22.278,-53.7227,24,False,False,10,5,6
ogbi1239,OGBIA,Africa,Atlantic-Congo,4.75352,6.34034,34,False,False,9,4,8
okoo1245,Oko,Africa,Atlantic-Congo,7.53908,6.15725,30,False,True,9,4,4
okuu1243,Oku,Africa,Atlantic-Congo,6.23712,10.5096,29,False,True,9,4,4
olub1238,Lulubo,Africa,Central Sudanic,4.6242,31.9103,46,False,True,9,4,4
olut1240,Oluta Popoluca; Olutec,North America,Mixe-Zoque,17.8937,-94.8863,24,False,False,6,5,7
omag1248,Omagua,South America,Tupian,-3.526,-69.1667,18,False,False,6,5,7
onaa1245,Chon,South America,Chonan,-54.0,-68.5,29,False,False,6,5,7
onei1249,Oneida,North America,Iroquoian,43.438742,-75.708106,22,False,False,6,5,7
onge1236,Öñge; Ong; Onge,Eurasia,Jarawa-Onge,10.6926,92.4707,24,False,False,8,2,9
opuu1239,Opo,Africa,Koman,8.47526,33.853,25,False,False,8,2,9
orej1242,Máíhɨki,South America,Tucanoan,-2.86315,-72.4926,20,False,False,8,5,9
oriy1255,Oriya,Eurasia,Indo-European,21.0,85.0,43,False,False,5,2,8
orma1241,Orma,Africa,Afro-Asiatic,-1.79489,39.60749,33,False,False,7,3,3
ormu1247,ORMURI,Eurasia,Indo-European,32.6819,69.3444,29,False,False,1,1,7
orok1266,Lukundu,Africa,Atlantic-Congo,4.89504,9.15209,29,False,False,9,4,4
orok1269,Orokaiva,Papunesia,Nuclear Trans New Guinea,-8.79019,148.09,17,False,False,8,2,9
orow1243,Oro Win,South America,Chapacuran,-10.737,-64.0299,18,False,False,6,5,7
osse1243,Iron Ossetic,Eurasia,Indo-European,42.98,44.61,47,False,False,2,1,7
otor1240,Otoro,Africa,Heibanic,11.1187,30.573,44,False,False,8,2,9
otuh1238,Otuho,Africa,Nilotic,4.16379,32.6641,55,False,True,7,3,3
oyka1239,Oykangand,Australia,Pama-Nyungan,-16.6807,143.53,28,False,False,2,1,1
paca1246,Pacahuara,South America,Pano-Tacanan,-11.9968,-65.5568,20,False,False,6,5,7
paco1243,PACOH,Eurasia,Austroasiatic,16.3353,107.094,33,False,False,8,5,7
pagi1243,Pagibete; Apakabeti; Apakibeti; Apagibete;Apagibeti; Pagabete,Africa,Atlantic-Congo,3.15636,22.1212,51,False,True,9,4,4
pait1244,Paite,Eurasia,Sino-Tibetan,24.0381,93.6136,30,False,True,8,2,10
pait1247,Pai Tavytera,South America,Tupian,-23.15945,-56.11758,27,False,False,10,5,6
paiw1248,Paiwan,Papunesia,Austronesian,22.3271,120.806,25,False,False,8,2,9
paka1251,Bakanh,Australia,Pama-Nyungan,-15.0908,142.74,31,False,False,2,1,1
pala1344,Palauan,Papunesia,Austronesian,7.34138,134.476678,22,False,False,5,1,8
pali1279,Palikúr,South America,Arawakan,3.63993,-51.6246,24,False,False,10,5,6
pall1243,Pallanganmiddang,Australia,Pama-Nyungan,-36.08,146.91,25,False,False,4,6,2
palo1243,Ndut-Falor,Africa,Atlantic-Congo,14.8628,-16.9557,43,False,False,7,3,3
pamp1243,Kapampangan,Papunesia,Austronesian,14.9603,120.502,22,False,False,8,2,9
pana1294,Pana,Africa,Atlantic-Congo,8.71518,13.6009,66,False,True,3,3,5
pana1305,Panamint,North America,Uto-Aztecan,36.0007,-117.901,36,False,False,6,5,7
pana1307,Panará,South America,Nuclear-Macro-Je,-10.58,-53.0,26,False,False,10,5,6
pand1265,Pandikeri,Africa,Central Sudanic,3.62499,31.8471,38,False,True,9,4,4
pang1287,Pangwa,Africa,Atlantic-Congo,-9.96782,34.8039,35,False,False,7,3,3
pang1290,Pagasinan,Papunesia,Austronesian,15.9377,120.365,21,False,False,8,2,9
panj1256,Punjabi,Eurasia,Indo-European,30.0368,75.6702,73,False,True,5,1,8
pano1254,Katukína,South America,Pano-Tacanan,-7.97456,-71.56151,19,False,False,6,5,7
pano1255,Panobo,South America,Pano-Tacanan,-7.16666,-75.0,18,False,False,6,5,7
pany1241,Panyjima,Australia,Pama-Nyungan,-22.7816,118.723,25,False,False,4,6,2
paok1235,"Pa-O, Taungthu",Eurasia,Sino-Tibetan,20.211,97.5969,34,False,True,8,2,10
papa1238,Totonac,North America,Totonacan,20.5671,-97.2554,26,False,False,6,5,7
para1301,PARAUK,Eurasia,Austroasiatic,22.8658,99.375,77,False,False,1,2,10
para1310,"Arára, Pará",South America,Cariban,-3.71263,-53.0657,17,False,False,6,5,7
para1311,Guarani,South America,Tupian,-25.60551,-57.08816,36,False,False,10,5,6
para1312,Parakanã,South America,Tupian,-4.64681,-50.0621,17,False,False,6,5,7
para1315,Parkateje,South America,Nuclear-Macro-Je,-4.91161,-49.0217,26,False,False,10,5,6
para1316,Paraujano,South America,Arawakan,10.8427,-71.8399,25,False,False,6,5,7
pare1266,Gorum,Eurasia,Austroasiatic,19.075,83.9723,26,False,False,10,2,6
pare1272,Paresí,South America,Arawakan,-14.5929,-57.4059,19,False,False,6,5,7
park1239,Podoko,Africa,Afro-Asiatic,11.0206,14.0964,35,False,False,9,2,4
pate1247,Patep,Papunesia,Austronesian,-6.91988,146.639,44,False,False,7,3,7
patt1248,Pat̩t̩an̩i,Eurasia,Sino-Tibetan,32.6963,76.5966,44,False,False,5,2,8
paum1247,Paumarí,South America,Arawan,-5.78403,-64.2803,28,False,False,6,5,9
pech1241,PAYA,North America,Chibchan,15.8033,-85.558,27,False,False,2,1,7
pemo1245,Pémono,South America,Cariban,5.248,-66.082,19,False,False,6,5,7
pemo1248,Pemon,South America,Cariban,4.97031,-61.4033,21,False,False,6,5,7
peng1244,Pengo,Eurasia,Dravidian,19.3435,83.6552,32,False,False,5,3,8
pero1241,Pero,Africa,Afro-Asiatic,9.62092,11.044,30,False,True,7,3,3
peta1245,Petats,Papunesia,Austronesian,-5.34068,154.593,30,False,False,8,2,3
peve1243,LAME,Africa,Afro-Asiatic,9.16111,14.441,38,False,False,8,2,4
phai1238,Pray,Eurasia,Austroasiatic,19.0383,101.218,35,False,False,7,3,3
phal1254,Palula (Phalura),Eurasia,Indo-European,35.5096,71.8421,38,False,False,5,3,8
phut1244,Phu Tai,Eurasia,Tai-Kadai,17.7544966667,104.684233333,30,False,False,8,2,10
piap1246,Piapoco,South America,Arawakan,4.37718,-68.5953,19,False,False,6,5,9
piar1243,Piaroa,South America,Jodi-Saliban,4.41805,-67.7574,30,False,False,6,5,10
pich1237,Ashéninka,South America,Arawakan,-10.47249,-74.60281,30,False,False,6,5,7
picu1248,Tiwa,North America,Kiowa-Tanoan,37.083011,-105.267144,41,False,True,10,2,10
pila1245,Pilagá,South America,Guaicuruan,-25.0058,-60.1537,22,False,False,8,5,9
pinj1244,Pinjarup,Australia,Pama-Nyungan,-33.1199,118.151,22,False,False,4,6,2
pint1250,Pintupi,Australia,Pama-Nyungan,-23.2963,130.643,23,False,False,4,6,2
piny1238,Pinyin,Africa,Atlantic-Congo,5.7991,10.0682,66,False,True,7,3,4
pira1254,Piratapuyo,South America,Tucanoan,0.50714,-69.5032,24,False,False,10,5,6
pirl1238,Pirlatapa,Australia,Pama-Nyungan,-29.524,139.77,25,False,False,4,6,2
pirr1240,Pirriya,Australia,Pama-Nyungan,-25.48006595,142.5485119,24,False,False,4,6,2
pisa1245,Pisamira,South America,Tucanoan,1.1017,-70.502483,17,False,False,8,5,9
pite1240,Pite Saami,Eurasia,Uralic,66.4011,17.4261,54,False,False,6,2,7
pitj1243,Pitjantjatjara,Australia,Pama-Nyungan,-26.9704,131.357,25,False,False,8,1,7
pitt1247,Pitta Pitta,Australia,Pama-Nyungan,-22.7952,139.983,26,False,False,4,6,2
plat1254,Malagasy,Africa,Austronesian,-19.5907,47.1211,36,False,False,9,2,4
plau1238,Mennonite Plautdietsch,North America,Indo-European,49.578028,-109.353868,54,False,False,1,2,4
pnar1238,Pnar,Eurasia,Austroasiatic,24.8237,92.2628,39,False,False,8,2,10
pohn1238,POHNPEIAN,Papunesia,Austronesian,6.87212,158.223,18,False,False,2,1,8
poko1263,Pokot,Africa,Nilotic,1.57023,35.2318,37,False,True,7,3,3
poli1260,Polish,Eurasia,Indo-European,51.8439,18.6255,37,False,False,2,1,8
popt1235,JACALTEC,North America,Mayan,15.6609,-91.6633,32,False,False,6,5,10
port1283,Portuguese (European),Eurasia,Indo-European,39.91,-8.1,47,False,False,10,2,6
pott1240,Gadaba,Eurasia,Dravidian,18.5968,82.7586,39,False,False,5,1,8
poya1241,Poyanáwa,South America,Pano-Tacanan,-7.46909,-73.0758,21,False,False,10,5,7
prin1242,Principense,Africa,Indo-European,1.614,7.392,31,False,True,9,4,4
pudi1238,Putijarra,Australia,Pama-Nyungan,-23.350911655789,123.66842240336,23,False,False,4,6,2
pula1262,Pular,Africa,Atlantic-Congo,12.1826,-12.7338,38,False,False,7,3,3
pula1263,Pulaar,Africa,Atlantic-Congo,13.8694,-13.4482,38,False,False,7,3,3
punt1240,Punthamara,Australia,Pama-Nyungan,-27.33,143.0,21,False,False,4,6,2
puoc1238,Ksingmul,Eurasia,Austroasiatic,20.8862,103.931,38,False,False,7,3,3
pure1242,Tarascan,North America,Tarascan,19.2467,-101.631,32,False,False,1,2,10
puri1258,Purki,Eurasia,Sino-Tibetan,34.3386,76.0127,37,False,False,1,2,10
puri1262,Puri,South America,Puri-Coroado,-22.175627,-44.711336,18,False,False,6,5,7
puxi1242,Puxi,Eurasia,Sino-Tibetan,32.225,102.63,66,False,False,5,2,8
pwon1235,Pwo Karen,Eurasia,Sino-Tibetan,18.016,98.2709,52,False,True,8,2,10
qaqe1238,BAINING,Papunesia,Baining,-4.45258,151.702,22,False,False,8,5,7
qaua1234,GELAO,Eurasia,Tai-Kadai,26.155438,106.16455,41,False,False,2,1,7
qawa1238,Alacalufe,South America,Kawesqar,-49.303195,-74.707536,24,False,False,6,5,10
qima1242,Agaw,Africa,Afro-Asiatic,12.8119,37.0542,39,False,True,2,1,8
quec1382,Yuma,North America,Cochimi-Yuman,32.7859,-114.599,38,False,False,6,1,7
quil1240,QUILEUTE,North America,Chimakuan,47.9106,-124.603,35,False,False,6,5,9
quio1240,HIGHLAND CHINANTEC,North America,Otomanguean,17.5621,-96.602,37,False,False,2,1,6
rajb1243,Rājbanshi,Eurasia,Indo-European,26.521945,88.038582,43,False,False,5,2,8
rama1270,Rama,North America,Chibchan,11.5007,-83.8571,23,False,False,8,2,3
ravu1237,Yerava,Eurasia,Dravidian,12.3231,75.6265,39,False,False,5,3,8
rawa1265,Rawang,Eurasia,Sino-Tibetan,27.1027,97.0738,34,False,False,7,3,10
reel1238,Thok Reel,Africa,Nilotic,6.32234,30.49451,63,False,True,7,3,3
remb1249,Rembarrnga,Australia,Gunwinyguan,-12.9608,134.308,28,False,False,4,6,2
rend1243,Rendille,Africa,Afro-Asiatic,2.27065,37.3608,33,False,True,7,3,3
resi1247,Resígaro,South America,Arawakan,-1.169535,-71.60524,37,False,False,1,2,9
reun1238,Reunionnais,Africa,Indo-European,-21.1131,55.5321,42,False,False,10,2,6
reye1240,Reyesano,South America,Pano-Tacanan,-14.8333,-67.0833,22,False,False,6,5,7
rikb1245,Rikbaktsa,South America,Nuclear-Macro-Je,-11.1887,-58.1942,28,False,False,10,5,6
rita1239,Ritharrngu,Australia,Pama-Nyungan,-13.4559,135.259,31,False,False,4,6,2
roma1326,Vallader Romansh,Eurasia,Indo-European,46.5538,9.92812,46,False,False,7,3,4
roma1327,Romanian,Eurasia,Indo-European,46.3913,24.2256,51,False,False,1,1,8
rong1268,Ronga,Africa,Atlantic-Congo,-26.7329,32.6167,69,True,False,1,2,9
roto1249,ROTOKAS,Papunesia,North Bougainville,-5.94339,155.154,11,False,False,2,1,7
ruka1240,RUKAI,Papunesia,Austronesian,22.7738,120.844,27,False,False,5,2,9
rund1242,Rundi,Africa,Atlantic-Congo,-2.94,29.97,29,False,True,9,4,4
russ1263,Russian,Eurasia,Indo-European,59.0,50.0,42,False,False,5,2,8
russ1264,Buriat,Eurasia,Mongolic-Khitan,50.8533,105.564,45,False,False,1,1,8
rusy1239,Rusyn,Eurasia,Indo-European,48.7171,22.9579,44,False,False,2,1,8
rutu1240,RUTUL,Eurasia,Nakh-Daghestanian,41.6187,47.3244,59,False,False,1,1,10
saam1283,Lusaamia,Africa,Atlantic-Congo,0.3652,34.0335,34,False,True,7,3,3
saan1246,Saanich,North America,Salishan,48.51614,-123.757114,38,False,False,6,5,7
saba1262,Sabaot,Africa,Nilotic,1.01297,34.6664,31,False,False,7,3,3
saba1265,Sa'ban,Papunesia,Austronesian,3.58723,115.664,46,False,False,8,2,9
saba1268,Sabane,South America,Nambiquaran,-12.9857,-60.335,18,False,False,6,5,7
saek1240,Saek,Eurasia,Tai-Kadai,17.4558,104.787,44,False,False,7,3,3
saki1248,Sakirabiá; Mekens,South America,Tupian,-13.054,-62.0927,35,False,False,10,5,6
sala1264,Salar,Eurasia,Turkic,35.5457,102.819,43,False,False,2,1,8
sala1272,Salasaca Quichua,South America,Quechuan,-1.35447,-78.3953,26,False,False,1,2,10
sali1298,SALIBA,South America,Jodi-Saliban,5.30115,-69.3843,32,False,False,10,5,9
samb1305,Samba Leko,Africa,Atlantic-Congo,8.19236,11.7366,34,False,True,9,4,4
samo1303,Samo,Papunesia,East Strickland,-6.15496,142.195,18,False,False,8,2,9
samr1245,Samre,Eurasia,Bookkeeping,13.479,103.978,41,False,False,7,3,3
sang1328,Sango,Africa,Atlantic-Congo,6.78584,20.1702,44,False,True,3,4,5
sanj1284,"Tlacolula Valley Zapotec; Western Tlacolula Zapotec; Zapotec, San Juan Guelavía",North America,Otomanguean,17.0332,-96.5967,45,False,False,8,2,9
sanm1287,HUAVE,North America,Huavean,16.2129,-95.0077,28,False,False,2,1,7
sanm1289,San Martin Quechua,South America,Quechuan,-6.9582,-76.6608,18,False,False,6,5,7
sanm1295,Mixtec,North America,Otomanguean,17.046881,-97.622482,32,False,True,10,5,6
sanm1298,Itunyoso Trique,North America,Otomanguean,17.2428,-97.9202,48,False,True,10,5,6
sans1269,Sanskrit,Eurasia,Indo-European,20.0,77.0,45,False,False,5,3,8
sant1410,Santali,Eurasia,Austroasiatic,25.0317,87.8185,57,False,False,3,2,6
sant1432,Santiago del Estero Quechua,South America,Quechuan,-27.821,-63.2466,25,False,False,6,5,7
sanu1240,Sanömá of Kolulu,South America,Yanomamic,4.5,-64.5,31,False,False,10,5,6
saop1235,"Kaingáng, São Paulo",South America,Nuclear-Macro-Je,-21.771882,-50.429849,27,False,False,10,5,6
saot1239,Saotomense,Africa,Indo-European,0.28332,6.61935,29,False,False,10,4,5
sasa1249,Sasak,Papunesia,Austronesian,-8.58349,116.284,30,False,False,8,2,9
sata1237,Satawalese,Papunesia,Austronesian,7.36084,147.038,42,False,False,2,1,8
sate1243,Sateré-Mawé,South America,Tupian,-3.63897,-56.8749,27,False,False,10,5,6
saur1248,Kanigke:rgotti,Eurasia,Indo-European,9.99172,77.9427,42,False,False,5,3,8
saur1249,Malto,Eurasia,Dravidian,24.8124,87.6432,34,False,False,5,3,8
saxw1241,"Saxwe, Gbe",Africa,Atlantic-Congo,6.58269,1.92015,38,False,True,3,4,5
saya1246,Syan,Africa,Afro-Asiatic,9.69441,9.71748,54,False,True,7,3,4
sayu1241,Popoluca de Sayula,North America,Mixe-Zoque,17.8606,-94.9531,25,False,False,8,2,9
scot1243,Scots,Eurasia,Indo-European,55.886945,-3.710133,37,False,False,1,2,10
scot1245,Scottish Gaelic,Eurasia,Indo-European,56.7574,-5.24366,82,False,False,7,3,7
seba1251,Gyeto,Africa,Afro-Asiatic,8.11879,37.9891,45,False,False,1,2,9
seco1241,Secoya,South America,Tucanoan,-0.459785,-75.5547,26,False,False,10,5,6
seda1262,SEDANG,Eurasia,Austroasiatic,14.7793,108.027,55,False,False,2,1,8
seim1238,Seimat,Papunesia,Austronesian,-1.2666667,144.25,28,False,False,10,5,6
sekp1241,Likpe,Africa,Atlantic-Congo,7.16751,0.5886,31,False,True,3,4,5
sela1259,Selaru,Papunesia,Austronesian,-8.18376,130.961,19,False,False,8,2,9
sele1249,Sele,Africa,Atlantic-Congo,7.17462,0.42458,33,False,True,3,4,5
sele1250,Selepet,Papunesia,Nuclear Trans New Guinea,-6.03532,147.234,21,False,False,8,5,10
selk1253,Taz Selkup,Eurasia,Uralic,59.9409,82.3004,41,False,False,7,3,3
seme1247,Semelai,Eurasia,Austroasiatic,2.82799,102.806,50,False,False,3,2,6
sena1262,Senoufo,Africa,Atlantic-Congo,10.4987,-5.28216,51,False,True,3,3,5
sene1264,Seneca,North America,Iroquoian,42.56,-77.53,27,False,False,6,5,7
sera1259,Siraiki,Eurasia,Indo-European,29.5534,71.906,82,False,False,5,2,8
serb1264,Serbian,Eurasia,Indo-European,44.3238,21.9192,34,False,False,2,1,9
sere1260,Sereer,Africa,Atlantic-Congo,13.8941,-16.3916,43,False,False,7,3,3
serr1255,Serrano,North America,Uto-Aztecan,33.9479,-116.772,39,False,False,6,5,7
sgaw1245,Karen,Eurasia,Sino-Tibetan,17.9872,97.7126,39,False,True,8,2,10
shan1277,Shan,Eurasia,Tai-Kadai,21.5995,98.0342,34,False,False,8,2,10
shan1282,Shanga,Africa,Mande,11.2752,4.41464,37,False,True,3,4,5
shan1283,Shanenawa,South America,Pano-Tacanan,-8.00919,-73.3264,18,False,False,6,5,7
shar1245,Sharanawa,South America,Pano-Tacanan,-9.8626,-71.1232,23,False,False,10,5,7
shas1239,SHASTA,North America,Shastan,41.7587,-122.738,21,False,False,2,1,7
shaw1249,Shawnee,North America,Algic,40.0,-83.0,19,False,False,6,5,7
sheh1240,Jibbali,Eurasia,Afro-Asiatic,17.29154,53.99526,38,False,False,1,2,10
sher1255,Solu Sherpa,Eurasia,Sino-Tibetan,27.674,86.9994,50,False,False,5,2,8
sher1258,Sherbro,Africa,Atlantic-Congo,7.77585,-12.7405,31,False,False,9,2,4
shil1265,Shilluk,Africa,Nilotic,9.85472,31.7926,54,False,True,7,3,3
shin1264,Shina,Eurasia,Indo-European,34.6515,75.287,48,False,False,5,3,3
ship1255,Shipibo,South America,Pano-Tacanan,-7.17105,-74.8219,24,False,False,6,5,7
shix1238,Shixing,Eurasia,Sino-Tibetan,28.3895,100.4,88,False,False,5,1,8
shon1251,Shona,Africa,Atlantic-Congo,-17.20849,29.75725,42,False,False,1,2,9
shua1257,Jivaro,South America,Chicham,-3.45136,-78.1892,24,False,False,6,5,7
shum1243,Labrang Tibetan,Eurasia,Sino-Tibetan,31.6862,78.3865,50,False,False,8,2,10
shus1248,SHUSWAP,North America,Salishan,50.8734,-119.667,42,False,False,2,1,7
shwa1239,Cwaya,Africa,Heibanic,11.2708,30.3533,38,False,True,9,4,9
siar1238,Siar-Lak,Papunesia,Austronesian,-4.62059,152.892,22,False,False,8,2,9
sich1238,Nuosu,Eurasia,Sino-Tibetan,28.1947,102.121,74,False,False,1,2,10
sida1246,Sidaama; Sidamo; Sidamic,Africa,Afro-Asiatic,6.74176,38.3729,35,False,False,2,1,8
sikk1242,Denjongka,Eurasia,Sino-Tibetan,27.85795,88.59153,65,False,False,7,3,3
siks1238,Blackfoot,North America,Algic,49.0669,-113.109,23,False,False,6,1,7
silt1240,Silt'i,Africa,Afro-Asiatic,7.77004,38.1449,56,False,False,7,3,3
sind1272,Sindhi,Eurasia,Indo-European,26.0,69.0,64,False,False,5,2,8
sinh1246,Sinhalese,Eurasia,Indo-European,8.0,81.0,53,False,False,7,3,8
sion1247,SIONA,South America,Tucanoan,0.31733,-76.0237,30,False,False,10,5,7
sipa1247,Sipakapense Maya,North America,Mayan,15.23054,-91.7041,32,False,False,6,5,7
siri1273,Sirionó,South America,Tupian,-15.5298,-63.9688,30,False,False,10,5,6
siri1274,Siriano,South America,Tucanoan,0.436515,-70.184,23,False,False,10,5,6
siss1242,Sissala,Africa,Atlantic-Congo,11.0916,-2.38217,51,False,True,3,3,5
siwi1239,Siwi,Africa,Afro-Asiatic,29.200415,25.519627,38,False,False,8,2,4
siwu1238,Siwu,Africa,Atlantic-Congo,7.23811,0.44362,37,False,True,3,4,5
skol1241,Skolt Saami,Eurasia,Uralic,68.8326,29.7204,75,False,False,1,2,4
slov1268,Slovene,Eurasia,Indo-European,46.2543,14.7766,37,False,False,7,3,8
slov1269,Slovak,Eurasia,Indo-European,48.545705,18.78479,45,False,False,8,2,4
soch1239,Sochiapan Chinantec,North America,Otomanguean,17.7985,-96.6079,37,False,True,8,5,6
sodd1242,Soddo,Africa,Afro-Asiatic,8.33561,38.4763,40,False,False,1,2,9
soma1255,Somali,Africa,Afro-Asiatic,4.778704,45.152856,52,False,True,1,3,10
soni1259,Sooninke,Africa,Mande,13.1273,-11.7178,52,False,True,7,3,3
sooo1256,Soo,Africa,Kuliak,2.58367,34.7595,27,False,False,8,2,7
soqo1240,SOCOTRI,Eurasia,Afro-Asiatic,12.4892,53.9168,33,False,False,2,1,7
sora1254,Soːra,Eurasia,Austroasiatic,19.1213,84.19,31,False,False,5,2,8
sout2436,Southwestern Pashto,Eurasia,Indo-European,37.17,68.25,33,False,False,1,2,10
sout2642,Southern Balochi,Eurasia,Indo-European,26.0,64.0,32,False,False,1,2,8
sout2672,Southeastern Pashayi,Eurasia,Indo-European,34.43099,70.30351,38,False,False,1,3,8
sout2674,SAAMI,Eurasia,Uralic,62.8801,13.7006,45,False,False,2,1,7
sout2679,Võro,Eurasia,Uralic,57.85,27.0,44,False,False,2,1,8
sout2697,South Azerbaijani,Eurasia,Turkic,36.5137,48.4302,33,False,False,1,2,8
