,m,i,k,j,u,a,p,w,n,t,l,s,e,ŋ,o,b,ɡ,h,d,r,ɲ,f,t̠ʃ,ɛ,ʔ,ɔ,iː,aː,ʃ,uː,z,d̠ʒ,v,ɾ,eː,oː,t̪,ts,ə,˦,˨,ĩ,ã,n̪,ũ,ɨ,kʰ,x,pʰ,ʈ,ȵ,ɳ,ɪ,ɡb,kp,ʒ,ɣ,c,ʊ,kʷ,ɭ,d̪,tʰ,mb,ɟ,ȶ,ɔː,õ,ɛː,ɻ,˧,ẽ,nd,β,ɓ,ŋɡ,dz,ɗ,ɛ̃,ȴ,ɔ̃,q,kʼ,e̞,o̞,ɖ,l̪,ɑ,ɡʷ,χ,æ,ʂ,tsʰ,t̠ʃʰ,ɯ,tʼ,ɽ,t̠ʃʼ,˦˨,ɬ,n̠d̠ʒ,ð,pʼ
l,0.0060016667801850885,0.004945102303561531,0.006689610656723778,0.013119457636750364,-0.009609788755113926,0.011950258056284193,-0.02953427957412593,0.03525917705258574,-0.0015912571425448028,-0.022868238879573594,1.0,-0.011808044455703265,-0.0027986094623324623,-0.01896820721255462,-0.025326092245906585,-0.0007478818421898954,0.029315469711823836,-0.017554995682933866,-0.02573278306512695,-0.021599134693397467,-0.008612703465234784,0.00200159722783573,0.0184791617485259,-0.004716094986255495,-0.014623079115811594,0.02400658571582651,0.022726760061705275,-0.02614644647315564,-0.024804003116791633,-0.011250402379415672,-0.0032388866586419143,-0.014529876729958877,-0.007929022981566723,-0.011067651950211569,0.026129775597125482,0.021241175009270037,0.0184194897539005,-0.023034062657328738,-0.0027512906553283454,0.027230012248108126,0.02265604111221221,0.021520620814280984,0.034085062171472426,-0.013974626271381473,-0.006560191012531829,0.010361983369143882,-0.030987685684774998,-0.013355088266987943,-0.021105989638327896,-0.010977961749239847,0.028806372390606204,-0.01828877366291802,-0.010462741818363918,-0.0375369208380584,0.03227164292501477,-0.02528105173294373,-0.0011024330916922607,-0.007082899389785891,0.004786479949585767,0.007576848239239527,0.04433881463185875,0.001663296463017493,0.007527989914940676,0.006973793467990082,-0.005429128139158605,0.02728260889750628,0.026916591295695066,0.0018331813383485594,0.022021183813200763,0.022989052300255778,0.03099003762330769,0.027272998169374216,0.032482601078336004,-0.04010696401429872,0.0408593740570603,-0.01393182311247405,-0.026263425650992777,0.040088160923044285,0.03630360992133815,-0.044199841029450425,0.0480355278462531,0.04483115813917896,0.0048841183428390755,0.05410269006067904,0.03404429264114642,-0.026946939472543698,0.049495830980408245,0.030549691562367903,0.014496533185233742,0.0021398148384981306,-0.0541833553489066,-0.027634600019822635,-0.049160824545616204,0.0005548170310332195,-0.0574431850178412,0.06303803461681688,0.05867343097273537,0.010662790887838823,-0.05531974655504039,-0.055721298294689435,-0.0529938366465065,-0.04035475804853894,-0.017536975719877487
s,0.020550932711722765,-0.04329120035772007,-0.024386871221155203,-0.020574350771149212,-0.033217931774828895,-0.03438189874465587,0.029119910978445768,-0.034767119375108235,0.012785745720099577,0.007255983963728554,-0.011808044455703265,1.0,-0.0165579400306952,0.01502002088055414,-0.02993539832628554,-0.006961318582056448,0.00948486339061606,-0.006294558016581988,0.02213712477444061,-0.011452806976818839,-0.008531931831953271,-0.00897943542525835,-0.006456492215703744,-0.013688944783817545,-0.028506243678857245,-0.011067952670618173,0.026865412001019894,-0.009933050179521159,-0.02064368226276646,0.01663707497382127,0.02092063040584094,-0.0009336380940689206,-0.030446114015556483,0.033225141053660895,-0.02682957753988379,-0.013355523069843568,0.0255840007491753,-0.00315237762011409,0.029424277591858443,0.029555957777322343,0.02252382858302441,-0.0183225191200644,-0.015373032161692201,-0.011329787800062835,-0.011632737048045612,-0.03750214723200739,-0.01943045159694263,-0.03430033173962855,-0.020955509505445852,0.023367409396741166,-0.010813133548983873,0.004749301949047545,0.018178411403329202,-0.037649221639036036,-0.04150211704231709,-0.03445276109584055,-0.037034482749127635,-0.007916256722362229,0.029981030494118183,-0.017616256071524533,0.009804804960605094,0.017699515042806046,0.0015839853917289895,-0.02970201034966344,0.0011185326044860769,0.0169748291909333,-0.03786152427319877,0.031876853476199514,0.03708791414083293,-0.03335123768349696,-0.01944865710290255,0.038088703139696416,-0.003653705171214257,0.00036389221777049797,-0.021394674666641935,-0.04672545726862131,-0.01489014366979995,0.04928305064322482,0.013185726110391321,-0.0030269563187794346,0.01926348068122181,-0.047924118064005386,-0.017026768809358068,0.01250825804330471,0.00010848948984153957,0.023201705036226365,0.023075743205301084,-0.0497588716001446,-0.006388820233854412,-0.055867586573941266,0.006875419529881585,0.05387972209538427,0.028599626912325076,-0.05970724546616513,0.02587980828999201,0.01602039492364363,-0.01777810615019838,-0.04400977862541905,-0.009706822311668946,-0.009548715157611251,-0.024324120152293495,0.06486604203440109,-0.06620527042185974
e,-0.03231516650688954,-0.002652013118502157,0.004988537897771662,0.006358977129224304,0.011635404894170188,-0.04261253999509068,0.009493177242704142,0.0044397314514951144,-0.027015251880893088,-0.004744545522113804,-0.0027986094623324623,-0.0165579400306952,1.0,0.029515938413350158,0.014361286041545242,0.013270983002865052,-0.016627099863788155,0.018644364249335712,0.027506750307795633,0.0009699621885830909,-0.0013979703223119461,-0.002331441913005514,0.0045930331085745485,-0.01705473422828513,0.005178766007426932,-0.02262231632773257,-0.0008692344033267991,0.025014618480197766,-0.019454610345688274,0.01464996018646324,-0.020631702487753433,-0.022940625097114087,-0.014190232843059088,0.023251127322663104,-0.0006594995061688386,0.005340275280288885,0.02423098450189973,0.013435072169890597,0.03001149741058428,-0.020147955664362296,-0.015688829597945177,0.027951325825867644,0.034927539391500985,0.03794071093186091,0.015154192959559913,-0.015316675331606872,0.03604710430041568,0.011425483856635686,-0.03110953677087293,0.020416400082759578,-0.014086776678402139,-0.029675149714741292,0.006079443215603348,-0.021425704462335562,-0.014051393070055188,-0.0010575613362956938,0.01849138328230153,0.03221032707807585,0.021205642192906406,-0.008163986417646396,0.031613600688139835,-0.03948317777260033,-0.03297372670146649,0.015891927829470315,0.02181583959939364,0.0033338370116537345,0.0019352917023815412,0.04220239019479775,-0.03895357611707518,-0.006901570462472158,-0.001828286632628568,-0.013666504637427414,0.019204450156057304,0.025586885712982736,0.041593030849665,0.010805387508891779,0.045138817611488774,0.002913004359717184,0.0068717544000082625,0.045190619862090935,0.04955510133977663,-0.0009024620157368459,0.04360653126923987,-0.003947227822634696,-0.02347707206229388,-0.005966248283572484,0.04810759055084198,0.027346633207261144,0.0311803063073127,0.026480676601465903,-0.03252407964222185,-0.0235689381944907,0.03670136442758517,-0.03315747808727775,0.016392238162438597,-0.010158748807549599,-0.005989484868427018,0.05703997585830848,0.0018585413699213713,-0.03662822056879536,-0.022246901723129216,-0.027744540163082965,0.05995457097700801
ŋ,0.045999979102265345,0.04962976386160186,0.016739776005089135,-0.005098518321009367,0.03855313042145323,-0.023102307484189524,-0.019269803841249177,-0.03466498311695984,-0.0088957399292041,-0.020085215755567664,-0.01896820721255462,0.01502002088055414,0.029515938413350158,1.0,-0.0021670769586051315,0.0007858247056434812,0.006951560742617153,0.007871123987610402,-0.009291694586152921,0.006474900929699921,0.001224053193540743,0.01600138976471098,-0.006478189761369486,-0.00344701371805079,0.007235787441792828,0.025407985991302968,0.016229176159344626,-0.013028318262516292,0.02583729194471907,-0.007362138990506807,-0.02102873297827648,-0.013004604091297285,0.032869904829184476,-0.02428168739065191,0.025808654043652814,0.0018603467602657353,0.011955656473997127,0.021125301376259852,0.0025396380672109524,0.029765198893655597,0.022653497460306433,0.023948981892568118,-0.03487808199778276,0.02593718210894878,-0.032619995216996135,0.013267996926980708,-0.02047611394347535,0.02411445337824381,-0.00016182419376953742,-2.4073078830377394e-05,-0.019782378524843002,0.006414534638607355,-0.031059788966769808,-0.013250130441307748,-0.01147669164836407,0.037969298563650875,-0.039168291009551985,-0.02540969737109148,-0.04239285539694232,-0.0002865985565578971,-0.013998991960625075,0.003207759388049626,-0.027867466353755452,-0.026736752634520296,0.03572421620439565,0.005954494780774444,0.033362082301260754,0.00034973138267859876,0.004535069719381832,-0.010251875406804794,-0.011736825419146188,0.022757301563398113,-0.02787128234071037,-0.0217766860209612,0.02512365175737586,0.043570080581147044,-0.0001954529569756477,0.004809183519555248,0.0019176067057826937,0.013047503085261784,0.016000571351981893,-0.017511082444417694,0.042149768419435796,-0.025197141176593187,-0.04840587946173827,0.04339457769416125,-0.00020474273421846654,0.0017944896652350023,-0.05180093500311707,-0.019306347308158906,-0.027267040052508004,0.046363070807299435,0.009780055980031665,0.024948087317148097,0.001153332301813318,0.008655809661588828,0.04930979809868861,0.012819169923219529,0.05763651862195001,0.03327688094603314,0.0617696490907943,0.05611469216395049,0.009254423028536006
o,-0.032595407769530294,-0.03460335399074103,0.010727660710861993,-0.010581470838209626,-0.027164643987535892,0.03239565398178457,0.019473419235153503,0.037938854676307046,-0.02152197340405271,-0.01737042918177228,-0.025326092245906585,-0.02993539832628554,0.014361286041545242,-0.0021670769586051315,1.0,0.02752991804367837,0.00495668603885774,-0.003043744519108027,0.02273318920167498,-0.019161551833210843,0.01202064380810991,0.012588807258809011,0.02730428520083567,-0.02893732953743489,-0.013175413980772611,0.028999644926202762,-0.019881018272966174,-0.009826303044182793,0.0007815290098193478,-0.02909748039318491,-0.027707638344020312,-0.006327525033989648,0.011018861704859453,-0.02307737248458656,0.03255519345039152,0.024255798086152473,0.034129335343852804,0.023237767563479436,-0.03391509718352379,-0.02660570461900766,-0.019991113608618827,-0.03358790414310818,-0.025964547725300508,0.011776905855129164,0.016677076371626166,0.0066103807511254725,-0.033879945820159615,-0.030867219340992725,-0.027239935649907655,-0.0025184837509287105,0.004666168882971286,0.005464555434414181,-0.03385305432886683,-0.019880713148522716,-0.009834578241049979,0.00018686416582331446,0.011049909078711078,0.02448786711019286,0.016389802019233794,-0.012770247179372632,0.006881537748587487,-0.030122394489780865,-0.0268834132850115,-0.007946694129023551,0.01847572655396409,0.03575168317762277,-0.004275040343617293,0.008678437055083359,0.014199755418263139,0.04047710478782068,-0.008340024630843913,-0.03236785654372211,0.011989645970120416,0.024219611489699283,0.021678157451525397,-0.008837867011224807,0.03684921776784613,-0.017128493535338764,-0.04484771104691483,0.022936377450942094,0.04084192686220773,0.01172205575662081,-0.0451775209952514,0.019449480757105495,-0.03601108080530221,-0.0006776535397294356,-0.05458601765947987,0.020319424649707797,0.01651957349486385,0.03055456663459673,-0.01629122420777518,-0.003440824950931752,0.03638489363006555,-0.02892145140681588,0.03216602345173342,0.005841687719169534,-0.027218162675922548,-0.0478805691728551,-0.0029094491501195467,-0.050019632931608375,-0.03195285285936841,-0.037509612828712714,-0.05479302574883529
b,-0.03138607057154511,-0.03519718438014097,0.04194000251213397,-0.018205803515062426,0.030914412162605726,-0.037077681837815415,0.015112525156835446,0.02300320638970861,0.025411715365583364,-0.0007747328769070682,-0.0007478818421898954,-0.006961318582056448,0.013270983002865052,0.0007858247056434812,0.02752991804367837,1.0,0.022391505020786486,0.0061781829524723275,-0.008787213316709917,-0.0017934107490675494,0.02182005389668837,-0.023166912344250862,0.00978218008122092,-0.005823550609909819,0.0061092521502113944,0.021650236471289636,-0.026868006197675445,0.0267723070217903,0.00623307918273037,-0.0031526337376795136,0.007031499409264435,-0.0046506302045955855,-0.019488260784915886,-0.027187870447914993,-0.022445212529471768,-0.02184075740080402,-0.0060959595525615995,-0.0036683635019783413,-0.007962680208729367,0.010720745010582405,0.005796065344526212,0.02668885828536687,0.002625358262783908,0.01709946135105027,-0.028278527956218696,-0.02312193147827837,-0.031262479468230346,-0.013214255846043018,-0.030127907598581267,0.020588551964671763,-0.03643680817561456,-0.004017648662916684,-0.024856214574374622,-0.033147721112041825,0.029578597969733184,0.025097629340514616,0.036569505687271534,-0.0006598525637735334,-0.009040236875667748,-0.029050817906926252,-0.009237062766137678,0.017921791293702215,-0.04151635081215754,0.017951502497136795,-0.0060875742289647865,-0.023169596274391385,-0.022652742261996456,-0.008801369733714662,-0.033798574549179304,0.013435063660445527,-0.03891596180254878,-0.023381158944863603,0.01994580975067344,0.017290468164238883,-0.02852041829643662,0.005212150366289238,-0.030760849264549705,0.04953779455810745,0.04352741297801643,0.03688009480491632,-0.04720658716237376,-0.04258922523141031,0.032992740227741256,0.024551251076118483,0.016062619401866915,-0.019964382448335226,-0.05163349693485394,-0.015716680159539812,-0.04638608342269837,0.03971648028917219,0.040729995341817496,0.034022169569924245,0.014223217659313645,0.0127508241771823,0.0457002967712176,-0.005098287777296435,-0.058996630856981404,0.023663608305584782,-0.0014728386912189698,0.018764150164194898,-0.043597347967796726,-0.04062771172674361,0.010925928501107936
ɡ,-0.024168063772983847,-0.02826464493137381,-0.036414596574558575,-0.007200093347102924,0.043195850662914405,0.034412547180272444,0.02487579923732292,0.016530288457513986,0.017259352665228166,-0.030101754745407765,0.029315469711823836,0.00948486339061606,-0.016627099863788155,0.006951560742617153,0.00495668603885774,0.022391505020786486,1.0,0.01405045881745479,0.011726098593767094,0.009074792385008693,-0.028118677069167097,-0.02144551950726559,0.011420220678282175,0.015304593040852268,-0.01378862053392607,-0.022248074956571624,-0.021540810460636276,0.0219535805556952,0.029102085054392133,-1.3621922703158295e-05,0.02244899465966876,-0.011938262453200645,-0.030659782671899394,0.009905896978658,0.029608089524259723,0.03166358749565906,0.029005235128121157,0.00832876379076864,0.0016342659840685603,0.024976926892800056,0.02200934460888299,-0.009509466013286587,-0.02438359035955519,-0.002056848937230876,0.024551121896937728,0.02682198896457106,0.01640339964072857,0.0010582059814918147,0.010980068839091004,-0.011959567702612459,0.01798511171124563,-0.03351362531635317,-0.014601330090216502,-0.026530153726400926,0.02922903665897579,-0.002892611946376105,-0.005920404794898939,-0.037249335092630474,0.000985232927245356,-0.029681225517674763,0.03881521059320205,-0.025520410317954417,-0.011786786567834136,-0.03192037469678533,-0.009425684413730892,0.02503232261432776,0.028737890636298374,0.03644343561234876,0.01764133226703066,-0.023547078228733375,0.04116660431932901,0.041514208162326816,-0.03175184767237736,0.033119607974163315,0.02953669471381066,0.038784718756755765,-0.000582389557220069,-0.004563014919500957,0.026707083507757207,-0.026606560789158688,0.036954585361580104,-0.028371546739108133,0.010233655268047842,0.022696334695175634,0.007145229442218454,0.020843826489955954,-0.021433800731012715,-0.013664621984918374,-0.021486557153428173,0.02751791452602906,0.03475670417068635,0.02766134600219745,0.0508891909600499,0.04155955522456806,-0.033802076097876194,-0.025449797298719035,-0.04600753287963701,0.0026694042429963533,0.03835007174550916,-0.0042119069696301,-0.01227030078926149,-0.04311125124782747,-0.03471097520437347
h,0.0746155478494476,-0.02623379778599855,0.03126564243172203,0.018742680069992364,0.008440188279096103,-0.009138431292869231,-0.0031746031746031746,0.014061939958976566,-0.03234576857427173,0.02006308785597309,-0.017554995682933866,-0.006294558016581988,0.018644364249335712,0.007871123987610402,-0.003043744519108027,0.0061781829524723275,0.01405045881745479,1.0,-0.015006094554314831,-0.016510659880284873,-0.022362430744199406,-0.004587912168835939,-0.008836950737236718,-0.01833748209231139,0.019912462125151964,-0.01969448341315409,0.022500959584382994,-0.009277635109806967,-0.00025208978127664195,-0.003805980804573562,0.013887617623343299,0.017699464408806178,0.026359752804552317,-0.005411115770420067,-0.012975543742971536,-0.009109594436165071,0.024258393720102127,0.002641243712100929,-0.03022334428790054,0.01566961753602673,0.01485552545419319,0.005957730673206352,0.002988071523335984,-0.010704539144322683,0.0004407883695449833,-0.029943528304335842,-0.020413580778905267,-0.012984352657407066,-0.03676940121457496,-0.03439510514975244,0.03529350426979685,-0.01847890074992121,0.02462828170775197,-0.03251571848287162,0.03655316320879161,0.009544446405072161,0.008877823153501756,0.010610243696319117,-0.03603875975038703,-0.01551250366283504,-0.01518387416894038,0.0346862362117609,0.01026521664608833,-0.02589104049669373,-0.0027744139634548475,0.03341534475356499,-0.03146147674848385,0.030136217579140954,-0.03993715821070532,-0.023765091778297852,0.021215188387085335,0.0347527065775156,-0.023184026694073833,0.014257662106353668,-0.030198560115010355,-0.03611856613395292,0.04449902336049662,-0.03557342030550451,-0.02205847085616379,-0.01966870231464905,-0.0481216372421428,-0.029000210668453326,-0.025805564823056244,0.04669542026414727,0.031204990206276737,0.02462169684403302,0.046205876035896654,0.015095484970862603,-0.05168238750347394,-0.042381746571457296,0.05209582849936296,-0.0013066122998822381,-0.017213196820187748,-0.003548978506976615,-0.03242703884518987,0.03586961911047356,-0.01176004767878303,0.03186118180642721,-0.007751610374736684,-0.03205370485732849,0.05621832907136236,-0.046056477994598784,0.007935458737777977
d,-0.06873099767212162,0.0020773877594326734,-0.03496701305365136,-0.002939808740977123,0.0284534927867082,-0.00943445198432939,-0.007763333985113103,-0.009609676982486819,0.010069390183808207,-0.023828298668012626,-0.02573278306512695,0.02213712477444061,0.027506750307795633,-0.009291694586152921,0.02273318920167498,-0.008787213316709917,0.011726098593767094,-0.015006094554314831,1.0,-0.026011948423029146,0.019487127193665858,0.0033590218994552492,0.021715445452443898,0.007130476671009641,0.02180556992420308,0.0262558381377466,-0.013816256928974627,0.00759906473205929,0.028550069161009158,0.004404929927071891,0.005197252232076138,0.023032563344650862,-0.029450114294161524,0.025553161367440368,-0.018467282895569447,-0.017869861508291843,-0.03264268076224613,-0.0071197420392775795,0.025999056790887584,0.011047863358998482,0.0030475986803734476,-0.010720567228238569,-0.02414422974612672,-0.009394900993506178,-0.011706339308421652,-0.0174886676930916,-0.00768816784756821,-0.0018996578120415823,-0.008736183435470248,0.011812349566737134,0.0038829619757773694,-0.016687494989645453,-0.004097905453356985,0.01991936307009256,-0.005666536929491384,-0.029459974528951854,-0.01729951931339418,0.018808458751236552,0.005527781775752228,0.03438762633255012,0.004275385336617013,0.01703252653697869,-0.027460625766934296,-0.005206734522417722,-0.01975319604816879,-0.003363114719600175,0.011735514107287594,0.030584391159155556,-0.011270316909074837,0.02502207481983283,-0.026400882414590494,0.01581058091933671,0.029905670852970544,0.011393064473962326,0.019445972653566065,-0.018962606764397684,0.02356720184985615,-0.02254078974650842,-0.010563103728331797,0.020477965103408092,-0.00881423390526966,0.038274150204681064,-0.007308651127689166,0.0017048838412450688,0.017350688477188566,-0.0429303850626328,-0.03427523898884485,0.03271151893240609,-0.023338319585638503,-0.014284368414365674,-0.009297616305203373,0.05643438960519292,-0.017280462428718956,-0.03485837676903631,0.02111666966515822,0.05302051730729951,-0.04700431767387309,-0.02299835727839167,-0.05594771468395441,0.04954277566007325,0.007779987877623431,-0.03154831311317013,-0.027364941429181205
r,-0.020286240067132366,-0.01236529266075112,0.0022170782653608318,0.011142891518335724,0.015306378321109542,0.035548964453124325,-0.030579292845330324,-0.024499892574728416,0.034084835887027404,-0.0044607077662198215,-0.021599134693397467,-0.011452806976818839,0.0009699621885830909,0.006474900929699921,-0.019161551833210843,-0.0017934107490675494,0.009074792385008693,-0.016510659880284873,-0.026011948423029146,1.0,-0.0034901265776930085,-0.010506141424177058,-0.020057679467261242,0.020506448860215184,-0.003984387956030475,-0.01644111328243667,-0.017511753242479326,-0.018301033455436693,-0.017979283896011472,0.027567296524612327,0.0071090934677472215,0.005373324133518516,0.015876695777909722,0.01609805327572752,-0.007553219175254746,-0.013591234929224356,-0.006478513504399878,-0.014240615731454643,-0.03240888557760815,-0.022377544995882247,-0.019281038078206393,0.005143465053556809,0.01833314175129544,0.0012413908881203544,-0.02537538712044582,0.034950539967814956,0.007404737223355251,-0.011729360502805566,0.0014188380393618943,0.03188587295345956,-0.020206958278260263,0.032862456321947786,-0.020938114386128182,-0.028466299517334245,0.021496418119878204,-0.00861286500107088,-0.023497835315601737,-0.011935876491023142,-0.025545427551841818,-0.0018590531810094841,0.008729473708235338,0.02580949348309711,0.02282474489085113,0.010898651951675241,0.00203124311980131,0.024349280257272503,0.030728408727129956,-0.0018497110419084075,0.02778488322585574,-0.002390014322162689,0.03625496099290763,0.008816704194783077,0.03452404560710435,0.030357072531953605,-0.005893839451058072,0.009236127383193354,-0.02641289885409176,0.039208905581693335,-0.003121579986955452,-0.005467230071645813,-0.0013670023991009998,-0.04542271185887869,0.0519293756853307,-0.026539112579866752,-0.024976952186781715,-0.022654761962668073,0.017496612913498386,0.04674087430729018,0.020971473791558167,-0.0038737268948303314,-0.014135101359527369,-0.006766323940932371,0.004808771102675208,-0.047572225738610814,-0.04711033109593234,-0.012312539269033735,-0.0568231414801013,-0.03633413411310194,0.011709055575034473,-0.0011003277695567032,0.04002866748287676,0.025412835868269184,0.0510218949960814
ɲ,-0.04762808595610418,-0.05138983829447636,-0.046925476151511616,0.0024756946261885225,-0.009247577859906016,0.03160684780574731,0.027938743125743657,0.010243574510096132,-0.02704723290511053,0.011808865529718606,-0.008612703465234784,-0.008531931831953271,-0.0013979703223119461,0.001224053193540743,0.01202064380810991,0.02182005389668837,-0.028118677069167097,-0.022362430744199406,0.019487127193665858,-0.0034901265776930085,1.0,-0.0030813885510251548,0.007801181715809159,0.02085121800414358,-0.004437953729463439,-0.01633721301534112,0.0235033164174699,0.021697404135095456,-0.02450595407951803,0.02874591430618994,-0.013499878734779524,-0.003163668927321737,-0.02013536343789702,-0.0218352359353172,0.018941791881032226,0.012282851314650524,-0.03048485740128139,-0.02006754570606266,0.022116870308064817,0.019439115704179635,0.020095492811810636,0.030802703895093812,-0.02841769619639493,0.01667839826173995,-0.024659005573225798,-0.02625496690982969,0.015836726594912438,0.02368056331200008,0.033496997563331306,-0.005622504401707523,-0.033980350309875146,-0.0053612329868390944,-0.001292720990590378,0.003700730321215462,0.021158481174945717,-0.00035688986239559145,-0.04067163538843253,-0.030084443372588338,-0.018442275406106115,-0.019409590899219082,0.0020006091813640175,-0.029950496956464987,-0.032624651623594535,0.011897528521223638,0.03166646085605612,0.03370395472818803,0.008613070994514353,-0.03888867774797453,-0.029395444923488404,-0.01662761821751466,-0.010109520633776728,0.04370711418981687,0.0009979492682307023,0.03820222649433719,0.037533750569063266,-0.013574169050621199,0.004192628194614801,0.0030041088697256788,0.01096061470691186,0.05095534112630438,0.021385603422145263,-0.030342196341089187,-0.023608989101764365,0.01305111004473289,-0.003083596876492337,-0.015143216049972291,-0.0429416086212878,0.023068639316520704,0.03050418355481859,0.039122346442835236,-0.02211661237667536,0.012198194389180291,0.043370561965053823,-0.005655392621780643,0.02258036120561221,0.034289306633183664,0.005511113226076881,0.030246089377639736,0.0333379613965851,0.03320709782127319,0.04831782203725877,0.012762215286088415,0.009032050367639677
