,m,i,k,j,u,a,p,w,n,t,l,s,e,ŋ,o,b,ɡ,h,d,r,ɲ,f,t̠ʃ,ɛ,ʔ,ɔ,iː,aː,ʃ,uː,z,d̠ʒ,v,ɾ,eː,oː,t̪,ts,ə,˦,˨,ĩ,ã,n̪,ũ,ɨ,kʰ,x,pʰ,ʈ,ȵ,ɳ,ɪ,ɡb,kp,ʒ,ɣ,c,ʊ,kʷ,ɭ,d̪,tʰ,mb,ɟ,ȶ,ɔː,õ,ɛː,ɻ,˧,ẽ,nd,β,ɓ,ŋɡ,dz,ɗ,ɛ̃,ȴ,ɔ̃,q,kʼ,e̞,o̞,ɖ,l̪,ɑ,ɡʷ,χ,æ,ʂ,tsʰ,t̠ʃʰ,ɯ,tʼ,ɽ,t̠ʃʼ,˦˨,ɬ,n̠d̠ʒ,ð,pʼ
ȴ,0.08464098906324298,0.08699902248289346,0.08123107971745712,0.09118852459016394,0.08965163934426229,0.092660072878709,0.0868861305990286,0.09721463681048607,0.09648633575013943,0.0968944099378882,0.11299804049640758,0.0,0.024025974025974027,0.12769010043041606,0.018469656992084433,0.0,0.0,0.0,0.0,0.16796875,0.0,0.0,0.0,0.0,0.0010416666666666667,0.0,0.08410138248847926,0.10824108241082411,0.0,0.08631319358816276,0.0,0.0,0.0,0.021367521367521368,0.004451038575667656,0.006006006006006006,0.16145833333333334,0.0,0.024844720496894408,0.0,0.0,0.0,0.0,0.21978021978021978,0.0,0.005504587155963303,0.0,0.0,0.0,0.42391304347826086,0.5650793650793651,0.5379746835443038,0.0,0.0,0.0,0.0,0.0021413276231263384,0.0,0.0,0.024282560706401765,0.5802047781569966,0.0,0.0,0.0,0.0,0.5875912408759124,0.0,0.0,0.0,0.6640926640926641,0.0,0.0,0.0,0.007246376811594203,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3253968253968254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.003472222222222222,0.0
ɔ̃,0.07557864903164856,0.08451392281387396,0.08139534883720931,0.08303616912888435,0.08760245901639344,0.08380755302638386,0.08239095315024232,0.08613217768147345,0.0821842250413679,0.09440993788819876,0.08626198083067092,0.10246174318030606,0.11009174311926606,0.07988980716253444,0.10871130309575235,0.1130690161527166,0.11066235864297254,0.08870967741935484,0.13157894736842105,0.07290729072907291,0.1116751269035533,0.13818565400843882,0.07700534759358289,0.19216646266829865,0.052805280528052806,0.21711366538952745,0.06477272727272727,0.06785714285714285,0.055424528301886794,0.06561360874848117,0.12622720897615708,0.09319526627218935,0.14930015552099535,0.03183791606367583,0.08373590982286634,0.08469055374592833,0.018376722817764167,0.051118210862619806,0.061488673139158574,0.17304189435336975,0.17184643510054845,0.3946731234866828,0.3915211970074813,0.011009174311926606,0.4134366925064599,0.030303030303030304,0.05426356589147287,0.04054054054054054,0.051587301587301584,0.015625,0.0,0.006263048016701462,0.08163265306122448,0.2668463611859838,0.2641509433962264,0.05417607223476298,0.06178489702517163,0.10023866348448687,0.08470588235294117,0.06976744186046512,0.00437636761487965,0.02288329519450801,0.045454545454545456,0.040865384615384616,0.11311053984575835,0.0,0.15240641711229946,0.24277456647398843,0.14095744680851063,0.002347417840375587,0.17403314917127072,0.2537313432835821,0.042606516290726815,0.03768844221105527,0.0731070496083551,0.04314720812182741,0.05235602094240838,0.0335195530726257,0.748792270531401,0.0,1.0,0.0029411764705882353,0.005934718100890208,0.005952380952380952,0.012012012012012012,0.07717041800643087,0.009174311926605505,0.028938906752411574,0.06312292358803986,0.02622950819672131,0.03355704697986577,0.013245033112582781,0.026845637583892617,0.03389830508474576,0.05263157894736842,0.003389830508474576,0.0313588850174216,0.003389830508474576,0.08029197080291971,0.013986013986013986,0.014184397163120567,0.014234875444839857,0.007067137809187279
q,0.07685009487666034,0.06394230769230769,0.07568113017154389,0.07563451776649746,0.06224899598393574,0.06422018348623854,0.08387445887445888,0.07016604177825388,0.06947483588621445,0.07668711656441718,0.08248081841432225,0.08624094799210007,0.051712558764271326,0.048354600402955,0.05360824742268041,0.06417489421720733,0.06542056074766354,0.09098294069861901,0.052770448548812667,0.05803571428571429,0.06042884990253411,0.07630522088353414,0.1273957158962796,0.03755364806866953,0.09953703703703703,0.030501089324618737,0.07888631090487239,0.07228915662650602,0.13409961685823754,0.07142857142857142,0.06702412868632708,0.06550218340611354,0.057803468208092484,0.061654135338345864,0.06902086677367576,0.06807131280388978,0.056179775280898875,0.12629757785467127,0.08710217755443886,0.00631911532385466,0.006349206349206349,0.010657193605683837,0.009157509157509158,0.05222437137330754,0.011235955056179775,0.048828125,0.09591836734693877,0.16923076923076924,0.09643605870020965,0.015841584158415842,0.0,0.004228329809725159,0.05855855855855856,0.0,0.0,0.11380145278450363,0.11463414634146342,0.05092592592592592,0.05336426914153132,0.0889423076923077,0.0066815144766146995,0.07579462102689487,0.08312342569269521,0.028985507246376812,0.0364963503649635,0.0,0.03414634146341464,0.011961722488038277,0.03178484107579462,0.002386634844868735,0.00966183574879227,0.004866180048661801,0.02506265664160401,0.027848101265822784,0.012531328320802004,0.02278481012658228,0.04497354497354497,0.013966480446927373,0.008522727272727272,0.0,0.0029411764705882353,1.0,0.1527777777777778,0.05750798722044728,0.057692307692307696,0.02821316614420063,0.035256410256410256,0.06462585034013606,0.05387205387205387,0.33624454148471616,0.0711743772241993,0.09523809523809523,0.08727272727272728,0.11194029850746269,0.024475524475524476,0.1606425702811245,0.017605633802816902,0.14682539682539683,0.003472222222222222,0.12301587301587301,0.025735294117647058,0.02962962962962963,0.1729957805907173
kʼ,0.07386363636363637,0.06914893617021277,0.061285500747384154,0.08010204081632653,0.06767676767676768,0.06919528446950282,0.05873015873015873,0.07717215326497572,0.06896551724137931,0.06500607533414338,0.07433290978398983,0.0913907284768212,0.05962059620596206,0.01762402088772846,0.06319444444444444,0.07951289398280802,0.07389937106918239,0.11843202668890743,0.0679177837354781,0.05530776092774309,0.03133903133903134,0.061507936507936505,0.1076581576026637,0.03763440860215054,0.14769975786924938,0.02832244008714597,0.06789413118527042,0.0673076923076923,0.15514993481095177,0.05982905982905983,0.09517241379310344,0.07352941176470588,0.02097902097902098,0.052316890881913304,0.0624,0.06655844155844155,0.02821316614420063,0.10562180579216354,0.04692556634304207,0.02750809061488673,0.025974025974025976,0.03656307129798903,0.028089887640449437,0.030418250950570342,0.03461538461538462,0.04085603112840467,0.16052060737527116,0.1276595744680851,0.12526997840172785,0.003929273084479371,0.0,0.0,0.037694013303769404,0.004357298474945534,0.004366812227074236,0.11707317073170732,0.06060606060606061,0.02727272727272727,0.03669724770642202,0.11083743842364532,0.0,0.057971014492753624,0.13227513227513227,0.014354066985645933,0.021686746987951807,0.0,0.021791767554479417,0.01937046004842615,0.039603960396039604,0.0,0.0196078431372549,0.019851116625310174,0.009925558312655087,0.027989821882951654,0.06349206349206349,0.012594458438287154,0.05361930294906166,0.05865102639296188,0.014367816091954023,0.0,0.005934718100890208,0.1527777777777778,1.0,0.11904761904761904,0.11564625850340136,0.0,0.022292993630573247,0.04013377926421405,0.11469534050179211,0.1828793774319066,0.03460207612456748,0.03484320557491289,0.12075471698113208,0.21311475409836064,0.010416666666666666,0.6686046511627907,0.01056338028169014,0.6882352941176471,0.007017543859649123,0.20085470085470086,0.010948905109489052,0.022222222222222223,0.5953757225433526
e̞,0.07339015151515152,0.0733365711510442,0.06984924623115578,0.06814740030287733,0.07367886178861789,0.06486210418794688,0.07009095773140717,0.06004250797024442,0.04664879356568365,0.041617122473246136,0.04256631708821715,0.05441741357234315,0.009038089089735314,0.04563758389261745,0.011904761904761904,0.07725321888412018,0.07649842271293375,0.08239095315024232,0.041884816753926704,0.03412073490813648,0.04126679462571977,0.06368159203980099,0.08017334777898158,0.0073145245559038665,0.09353348729792148,0.016163793103448277,0.03114571746384872,0.02306805074971165,0.0832313341493268,0.03214285714285714,0.039318479685452164,0.059593023255813955,0.044412607449856735,0.06676783004552352,0.012213740458015267,0.01078582434514638,0.06677524429967427,0.050243111831442464,0.0642504118616145,0.0031645569620253164,0.003179650238473768,0.05204460966542751,0.04780114722753346,0.0691699604743083,0.052941176470588235,0.05952380952380952,0.08979591836734693,0.09523809523809523,0.08786610878661087,0.028225806451612902,0.0,0.021645021645021644,0.0518018018018018,0.006564551422319475,0.006578947368421052,0.0481651376146789,0.038901601830663615,0.02968036529680365,0.05128205128205128,0.058823529411764705,0.020454545454545454,0.09798994974874371,0.044009779951100246,0.044444444444444446,0.029197080291970802,0.0,0.002380952380952381,0.002386634844868735,0.004796163069544364,0.002403846153846154,0.019656019656019656,0.0,0.025252525252525252,0.05221932114882506,0.017766497461928935,0.038860103626943004,0.04533333333333334,0.011235955056179775,0.005714285714285714,0.0,0.005952380952380952,0.05750798722044728,0.11904761904761904,1.0,0.676923076923077,0.04838709677419355,0.02564102564102564,0.040268456375838924,0.0231023102310231,0.05944055944055944,0.060498220640569395,0.06859205776173286,0.04225352112676056,0.05734767025089606,0.050724637681159424,0.06716417910447761,0.032490974729241874,0.1,0.0,0.02564102564102564,0.01098901098901099,0.03773584905660377,0.1
o̞,0.07240889730241364,0.07285089849441477,0.06880964339527876,0.0649546827794562,0.07208121827411168,0.06109979633401222,0.06898395721925134,0.05782493368700265,0.04611260053619303,0.045997610513739545,0.03874538745387454,0.05175718849840256,0.005148005148005148,0.04077540106951872,0.0013097576948264572,0.075,0.07232704402515723,0.07809983896940419,0.04557405784399649,0.03415061295971979,0.036328871892925434,0.068,0.0861504907306434,0.021208907741251327,0.09744779582366589,0.0042643923240938165,0.033482142857142856,0.020737327188940093,0.09001233045622688,0.03341288782816229,0.03800786369593709,0.06432748538011696,0.04597701149425287,0.06525037936267071,0.0076103500761035,0.007692307692307693,0.0464,0.05032467532467533,0.052202283849918436,0.003169572107765452,0.001589825119236884,0.054104477611940295,0.04789272030651341,0.04854368932038835,0.05304518664047151,0.05128205128205128,0.07894736842105263,0.088659793814433,0.07676348547717843,0.00992063492063492,0.0,0.00641025641025641,0.035555555555555556,0.008791208791208791,0.00881057268722467,0.05555555555555555,0.036613272311212815,0.029748283752860413,0.029748283752860413,0.06398104265402843,0.006741573033707865,0.06341463414634146,0.04668304668304668,0.04714640198511166,0.03178484107579462,0.0,0.002386634844868735,0.0023923444976076554,0.012106537530266344,0.007263922518159807,0.00975609756097561,0.0024509803921568627,0.02531645569620253,0.06068601583113457,0.017811704834605598,0.041666666666666664,0.0398936170212766,0.008426966292134831,0.014450867052023121,0.0,0.012012012012012012,0.057692307692307696,0.11564625850340136,0.676923076923077,1.0,0.018867924528301886,0.022435897435897436,0.05102040816326531,0.023178807947019868,0.07473309608540925,0.07608695652173914,0.06498194945848375,0.03508771929824561,0.061371841155234655,0.05860805860805861,0.06741573033707865,0.010638297872340425,0.09615384615384616,0.0,0.025735294117647058,0.014760147601476014,0.033962264150943396,0.10040160642570281
ɖ,0.07604562737642585,0.07135922330097087,0.0753667172483561,0.07586558044806517,0.07433808553971487,0.06605222734254992,0.07481162540365985,0.06809651474530831,0.07205720572057206,0.04293381037567084,0.08768536428110896,0.09746328437917223,0.09243697478991597,0.0798611111111111,0.09383954154727794,0.11415863602668644,0.12841756420878211,0.0756234915526951,0.05678793256433008,0.09166666666666666,0.0951417004048583,0.05964214711729622,0.04631578947368421,0.07856341189674523,0.03508771929824561,0.08294930875576037,0.09349112426035502,0.07281553398058252,0.045023696682464455,0.09644670050761421,0.10027855153203342,0.0723781388478582,0.0771513353115727,0.0654490106544901,0.11298482293423272,0.10677966101694915,0.14788732394366197,0.08403361344537816,0.08983050847457627,0.04470198675496689,0.04666666666666667,0.08269230769230769,0.07283464566929133,0.08686868686868687,0.09650924024640657,0.031067961165048542,0.15184381778741865,0.0778688524590164,0.1591928251121076,0.30670103092783507,0.0,0.16377171215880892,0.11270983213429256,0.052995391705069124,0.05555555555555555,0.05336426914153132,0.06872037914691943,0.07692307692307693,0.11442786069651742,0.009029345372460496,0.11779448621553884,0.2616279069767442,0.05472636815920398,0.024390243902439025,0.09375,0.0,0.05025125628140704,0.06923076923076923,0.05583756345177665,0.002421307506053269,0.037783375314861464,0.06544502617801047,0.015113350125944584,0.02040816326530612,0.033766233766233764,0.02313624678663239,0.10826210826210826,0.02586206896551724,0.0672782874617737,0.0,0.07717041800643087,0.02821316614420063,0.0,0.04838709677419355,0.018867924528301886,1.0,0.02258064516129032,0.07342657342657342,0.009868421052631578,0.03806228373702422,0.06498194945848375,0.15810276679841898,0.09328358208955224,0.06569343065693431,0.02867383512544803,0.0,0.252212389380531,0.0,0.04044117647058824,0.010948905109489052,0.018656716417910446,0.03816793893129771,0.0
l̪,0.07315914489311164,0.07101167315175097,0.06959152798789713,0.07770961145194274,0.07343192248852626,0.07283057851239669,0.06638115631691649,0.0746349378042185,0.05422993492407809,0.05123568414707655,0.05786163522012579,0.013605442176870748,0.035286284953395475,0.09154929577464789,0.03607896528250511,0.035961272475795295,0.03825554705432287,0.02857142857142857,0.00338409475465313,0.10131332082551595,0.022792022792022793,0.039177277179236046,0.024870466321243522,0.03128371089536138,0.030735455543358946,0.025219298245614034,0.06984866123399301,0.0745721271393643,0.0378698224852071,0.07107231920199501,0.011597938144329897,0.028530670470756064,0.03443328550932568,0.026587887740029542,0.025039123630672927,0.023696682464454975,0.2563106796116505,0.006289308176100629,0.05454545454545454,0.02622950819672131,0.026359143327841845,0.01639344262295082,0.015037593984962405,0.3880208333333333,0.015355086372360844,0.015444015444015444,0.029354207436399216,0.04408817635270541,0.026052104208416832,0.21256038647342995,0.2265625,0.26430517711171664,0.038461538461538464,0.020316027088036117,0.022675736961451247,0.03456221198156682,0.03002309468822171,0.016055045871559634,0.035046728971962614,0.05238095238095238,0.2672413793103448,0.1171875,0.0023923444976076554,0.007281553398058253,0.01715686274509804,0.22551928783382788,0.017241379310344827,0.019801980198019802,0.02493765586034913,0.28213166144200624,0.030379746835443037,0.012594458438287154,0.0,0.010230179028132993,0.007692307692307693,0.010282776349614395,0.005235602094240838,0.005714285714285714,0.011764705882352941,0.3253968253968254,0.009174311926605505,0.035256410256410256,0.022292993630573247,0.02564102564102564,0.022435897435897436,0.02258064516129032,1.0,0.023728813559322035,0.02027027027027027,0.03146853146853147,0.04693140794223827,0.02857142857142857,0.006993006993006993,0.025,0.025454545454545455,0.0036101083032490976,0.05303030303030303,0.022058823529411766,0.0036101083032490976,0.0036900369003690036,0.0,0.019083969465648856,0.015209125475285171
ɑ,0.06891634980988594,0.06511175898931001,0.06294058408862034,0.06389452332657201,0.06615776081424936,0.018728437654016758,0.06501880709296078,0.0544,0.06497797356828194,0.05474452554744526,0.07042253521126761,0.07738095238095238,0.06994459833795014,0.06500691562932227,0.0685512367491166,0.08454810495626822,0.08629032258064516,0.06698950766747377,0.07103825136612021,0.07479224376731301,0.06806806806806807,0.07244897959183673,0.05723542116630669,0.0774487471526196,0.04971751412429379,0.0743321718931475,0.06690140845070422,0.023557126030624265,0.07037037037037037,0.06658291457286432,0.09154929577464789,0.05961251862891207,0.07727272727272727,0.05384615384615385,0.06788079470198675,0.07046979865771812,0.06521739130434782,0.08620689655172414,0.0846286701208981,0.0387858347386172,0.03722504230118443,0.04182509505703422,0.023166023166023165,0.05443548387096774,0.03592814371257485,0.04032258064516129,0.10967741935483871,0.08955223880597014,0.12053571428571429,0.044585987261146494,0.0,0.024830699774266364,0.07159904534606205,0.020785219399538105,0.018475750577367205,0.09476309226932668,0.07920792079207921,0.05867970660146699,0.0691358024691358,0.04096385542168675,0.01650943396226415,0.10554089709762533,0.07631578947368421,0.038461538461538464,0.060209424083769635,0.0,0.07180851063829788,0.04415584415584416,0.08378378378378379,0.002512562814070352,0.03926701570680628,0.0425531914893617,0.0374331550802139,0.0158311345646438,0.015915119363395226,0.037940379403794036,0.08092485549132948,0.017857142857142856,0.034055727554179564,0.0,0.028938906752411574,0.06462585034013606,0.04013377926421405,0.040268456375838924,0.05102040816326531,0.07342657342657342,0.023728813559322035,1.0,0.028169014084507043,0.09195402298850575,0.11553784860557768,0.09019607843137255,0.08171206225680934,0.04924242424242424,0.10121457489878542,0.03474903474903475,0.03474903474903475,0.022900763358778626,0.015151515151515152,0.06072874493927125,0.023809523809523808,0.0321285140562249,0.044715447154471545
ɡʷ,0.06335697399527186,0.06511175898931001,0.06670035371399696,0.06768447837150127,0.06778797145769623,0.06711409395973154,0.05706666666666667,0.07212581344902386,0.06791827719491994,0.07568238213399504,0.06768837803320563,0.08527648234510327,0.07068607068607069,0.0547945205479452,0.06779661016949153,0.10222222222222223,0.11138613861386139,0.07742461287693561,0.1168091168091168,0.06788990825688074,0.07021063189568706,0.11689691817215728,0.08898776418242492,0.07867730900798175,0.06292906178489703,0.08187134502923976,0.04004576659038902,0.038231780167264036,0.10025380710659898,0.04428044280442804,0.13803230543318648,0.10747663551401869,0.10747663551401869,0.03787878787878788,0.0420032310177706,0.03908794788273615,0.029079159935379646,0.07876712328767123,0.06984667802385008,0.13443830570902393,0.137291280148423,0.059961315280464215,0.05788423153692615,0.017509727626459144,0.06790123456790123,0.06172839506172839,0.03406813627254509,0.05360824742268041,0.03292181069958848,0.002036659877800407,0.0,0.002207505518763797,0.04906542056074766,0.09405940594059406,0.09701492537313433,0.11421319796954314,0.0982367758186398,0.050970873786407765,0.05609756097560976,0.44,0.0,0.04228855721393035,0.030226700251889168,0.13128491620111732,0.057441253263707574,0.0,0.0549738219895288,0.03875968992248062,0.049738219895287955,0.010126582278481013,0.1151685393258427,0.03978779840848806,0.13450292397660818,0.0664819944598338,0.13649851632047477,0.11337209302325581,0.11976047904191617,0.12131147540983607,0.07051282051282051,0.0,0.06312292358803986,0.05387205387205387,0.11469534050179211,0.0231023102310231,0.023178807947019868,0.009868421052631578,0.02027027027027027,0.028169014084507043,1.0,0.08778625954198473,0.05263157894736842,0.007246376811594203,0.025830258302583026,0.03745318352059925,0.014925373134328358,0.10743801652892562,0.015151515151515152,0.12133891213389121,0.08064516129032258,0.12931034482758622,0.08860759493670886,0.01984126984126984,0.06639004149377593
χ,0.06306306306306306,0.05301204819277108,0.05252626313156578,0.065206316861946,0.05401312468450278,0.0504844467108618,0.05389541088580576,0.05516871987145153,0.05589041095890411,0.05048661800486618,0.06253988513082323,0.07346128391793515,0.04483695652173913,0.036511156186612576,0.04513888888888889,0.06931407942238267,0.06687898089171974,0.07698607698607698,0.05600722673893405,0.0585544373284538,0.03819784524975514,0.0796277145811789,0.08603351955307263,0.051511758118701005,0.0783625730994152,0.04914285714285714,0.06998813760379596,0.04866180048661801,0.11688311688311688,0.06852791878172589,0.08936170212765958,0.08141321044546851,0.07317073170731707,0.035114503816793895,0.056291390728476824,0.0587248322147651,0.048252911813643926,0.10070671378091872,0.08566433566433566,0.023529411764705882,0.02364864864864865,0.028517110266159697,0.021484375,0.04878048780487805,0.030181086519114688,0.028282828282828285,0.10412147505422993,0.09565217391304348,0.11486486486486487,0.014644351464435146,0.0,0.009029345372460496,0.04491725768321513,0.023529411764705882,0.021176470588235293,0.13984168865435356,0.07518796992481203,0.0364963503649635,0.04411764705882353,0.08695652173913043,0.002364066193853428,0.08136482939632546,0.09536784741144415,0.028423772609819122,0.04461942257217848,0.0,0.044854881266490766,0.010230179028132993,0.053475935828877004,0.0025575447570332483,0.012987012987012988,0.007853403141361256,0.02972972972972973,0.03278688524590164,0.018970189701897018,0.030136986301369864,0.06686046511627906,0.0182370820668693,0.031545741324921134,0.0,0.02622950819672131,0.33624454148471616,0.1828793774319066,0.05944055944055944,0.07473309608540925,0.03806228373702422,0.03146853146853147,0.09195402298850575,0.08778625954198473,1.0,0.06640625,0.07539682539682539,0.09716599190283401,0.13924050632911392,0.0392156862745098,0.16,0.011627906976744186,0.17567567567567569,0.027559055118110236,0.14349775784753363,0.012096774193548387,0.03305785123966942,0.20192307692307693
æ,0.06069227121858701,0.06082725060827251,0.05636638147961751,0.05942102590147283,0.060590631364562116,0.04050632911392405,0.05800214822771214,0.05080213903743316,0.05199781061850027,0.04553734061930783,0.0512982900569981,0.0610236220472441,0.05360824742268041,0.05452035886818495,0.056338028169014086,0.06724511930585683,0.06629392971246006,0.07026143790849673,0.05530371713508613,0.053979871912168347,0.05079681274900399,0.07334710743801653,0.05683060109289618,0.057757644394110984,0.05523590333716916,0.05916473317865429,0.06532066508313539,0.04257907542579075,0.05947955390334572,0.06218274111675127,0.059722222222222225,0.04484304932735426,0.06880733944954129,0.043410852713178294,0.06030150753768844,0.057432432432432436,0.06292517006802721,0.06368330464716007,0.07130434782608695,0.021996615905245348,0.01864406779661017,0.04483430799220273,0.040160642570281124,0.06903765690376569,0.03680981595092025,0.06779661016949153,0.09565217391304348,0.0824295010845987,0.09619686800894854,0.04121475054229935,0.020454545454545454,0.027906976744186046,0.05811138014527845,0.011764705882352941,0.01179245283018868,0.06218905472636816,0.06801007556675064,0.04466501240694789,0.05778894472361809,0.04477611940298507,0.014527845036319613,0.07957559681697612,0.06149732620320856,0.034210526315789476,0.04521276595744681,0.0103359173126615,0.0625,0.04,0.06575342465753424,0.0078125,0.02666666666666667,0.0410958904109589,0.02452316076294278,0.05367231638418079,0.02203856749311295,0.030555555555555555,0.06158357771260997,0.021671826625386997,0.02875399361022364,0.0,0.03355704697986577,0.0711743772241993,0.03460207612456748,0.060498220640569395,0.07608695652173914,0.06498194945848375,0.04693140794223827,0.11553784860557768,0.05263157894736842,0.06640625,1.0,0.064,0.05555555555555555,0.06,0.056910569105691054,0.03225806451612903,0.03643724696356275,0.028112449799196786,0.011857707509881422,0.03305785123966942,0.01652892561983471,0.06060606060606061,0.04700854700854701
ʂ,0.06226235741444867,0.05830903790087463,0.06231003039513678,0.05894308943089431,0.05741869918699187,0.05228088159917991,0.06724511930585683,0.053111587982832616,0.054365733113673806,0.04942037827943868,0.054707379134860054,0.06812169312169312,0.05440771349862259,0.045205479452054796,0.05790960451977401,0.06502890173410404,0.06384676775738228,0.05739692805173808,0.042152466367713005,0.05504587155963303,0.059356136820925554,0.047474747474747475,0.06629834254143646,0.03440621531631521,0.040955631399317405,0.0259009009009009,0.05418138987043581,0.046511627906976744,0.07838179519595449,0.054292929292929296,0.05988857938718663,0.03106508875739645,0.052870090634441085,0.08225806451612903,0.06408094435075885,0.0576271186440678,0.07413793103448275,0.14074074074074075,0.06597222222222222,0.006688963210702341,0.008417508417508417,0.03088803088803089,0.032,0.06932773109243698,0.032719836400818,0.08893709327548807,0.12304250559284116,0.1244343891402715,0.12702078521939955,0.09885057471264368,0.0,0.06796116504854369,0.050724637681159424,0.004694835680751174,0.004705882352941176,0.044226044226044224,0.0792838874680307,0.055415617128463476,0.04488778054862843,0.022004889975550123,0.06923076923076923,0.1095890410958904,0.0821917808219178,0.0316622691292876,0.04825737265415549,0.0,0.01832460732984293,0.023746701846965697,0.018421052631578946,0.0026041666666666665,0.013227513227513227,0.016129032258064516,0.030303030303030304,0.06303724928366762,0.010958904109589041,0.03361344537815126,0.10091743119266056,0.0030581039755351682,0.015873015873015872,0.0,0.013245033112582781,0.09523809523809523,0.03484320557491289,0.06859205776173286,0.06498194945848375,0.15810276679841898,0.02857142857142857,0.09019607843137255,0.007246376811594203,0.07539682539682539,0.064,1.0,0.13304721030042918,0.0823045267489712,0.06611570247933884,0.032520325203252036,0.09482758620689655,0.032520325203252036,0.0,0.03333333333333333,0.02092050209205021,0.05652173913043478,0.029661016949152543
tsʰ,0.06175771971496437,0.058823529411764705,0.05482897384305835,0.06109979633401222,0.05741869918699187,0.05228088159917991,0.05977382875605816,0.05367686527106817,0.064891846921797,0.05263157894736842,0.07175177763413057,0.08534946236559139,0.06541405706332637,0.06045865184155664,0.06543385490753911,0.061195104391648665,0.06896551724137931,0.08009909165978531,0.05253623188405797,0.05795768169273229,0.06795131845841786,0.04536290322580645,0.056955093099671415,0.04484304932735426,0.06643356643356643,0.043528064146620846,0.05667060212514758,0.05166051660516605,0.08386277001270648,0.050314465408805034,0.09971098265895954,0.04969879518072289,0.03106508875739645,0.03869969040247678,0.05518394648829431,0.050505050505050504,0.04530201342281879,0.21499013806706113,0.06782608695652174,0.02555366269165247,0.020442930153321975,0.051181102362204724,0.04665314401622718,0.030364372469635626,0.052083333333333336,0.03292181069958848,0.3351063829787234,0.109375,0.32608695652173914,0.0598669623059867,0.0,0.011494252873563218,0.028368794326241134,0.00234192037470726,0.002347417840375587,0.09819121447028424,0.0737913486005089,0.04488778054862843,0.03201970443349754,0.03209876543209877,0.009685230024213076,0.08579088471849866,0.32550335570469796,0.05962059620596206,0.0398936170212766,0.0,0.034574468085106384,0.029177718832891247,0.0431266846361186,0.007853403141361256,0.021333333333333333,0.04419889502762431,0.05649717514124294,0.042134831460674156,0.0221606648199446,0.048295454545454544,0.22033898305084745,0.021806853582554516,0.04234527687296417,0.0,0.026845637583892617,0.08727272727272728,0.12075471698113208,0.04225352112676056,0.03508771929824561,0.09328358208955224,0.006993006993006993,0.08171206225680934,0.025830258302583026,0.09716599190283401,0.05555555555555555,0.13304721030042918,1.0,0.3487179487179487,0.05737704918032787,0.11403508771929824,0.020080321285140562,0.13901345291479822,0.007936507936507936,0.11210762331838565,0.05172413793103448,0.0125,0.08
t̠ʃʰ,0.061282660332541566,0.053217223028543786,0.0448654037886341,0.06005089058524173,0.05209914011127972,0.052307692307692305,0.048507462686567165,0.04919786096256684,0.057883131201764054,0.039927404718693285,0.05878594249201278,0.06958250497017893,0.052269601100412656,0.040955631399317405,0.052742616033755275,0.06047516198704104,0.06645316253002402,0.08285004142502071,0.04783393501805054,0.04454545454545455,0.05410821643286573,0.05070993914807302,0.10171428571428572,0.04842342342342342,0.07656065959952886,0.04357798165137615,0.05924170616113744,0.05043050430504305,0.136,0.05436156763590392,0.08726752503576538,0.11538461538461539,0.037257824143070044,0.056782334384858045,0.046511627906976744,0.04355108877721943,0.03322259136212625,0.09236234458259325,0.06980802792321117,0.022108843537414966,0.020477815699658702,0.066,0.057494866529774126,0.02834008097165992,0.06553911205073996,0.032989690721649485,0.3324468085106383,0.1146067415730337,0.31266846361185985,0.03695652173913044,0.0,0.01152073732718894,0.0407673860911271,0.004705882352941176,0.0047169811320754715,0.13978494623655913,0.08785529715762273,0.02702702702702703,0.05025125628140704,0.0399002493765586,0.004830917874396135,0.07733333333333334,0.2875816993464052,0.03723404255319149,0.031746031746031744,0.0,0.029177718832891247,0.04032258064516129,0.03763440860215054,0.010526315789473684,0.018666666666666668,0.0443213296398892,0.0332409972299169,0.036414565826330535,0.03081232492997199,0.03081232492997199,0.08132530120481928,0.031545741324921134,0.042483660130718956,0.0,0.03389830508474576,0.11194029850746269,0.21311475409836064,0.05734767025089606,0.061371841155234655,0.06569343065693431,0.025,0.04924242424242424,0.03745318352059925,0.13924050632911392,0.06,0.0823045267489712,0.3487179487179487,1.0,0.04048582995951417,0.16055045871559634,0.036885245901639344,0.25870646766169153,0.0,0.09777777777777778,0.04741379310344827,0.02109704641350211,0.14691943127962084
